x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals
2.411,1.4283,1.4131,2.7203,1.6986,9.668060390022545,2.411,5.466289227344683,6.891901438097104,9.4152433,9.352608292399422,9.6713,9.6713,9.671299414705429,9.671298829478465,9.67039958955728,9.6705573999416,9.669498761503007,9.669505854647,9.669324543552403,9.669032312579418,7.257060390022545,4.201771162677861,2.7761589519254404,0.2528170900225444,0.31545209762312254,0.0032396099774558706,0.0032396099774558706,0.003239024682883951,0.0032384394559201723,0.002339199534734604,0.0024970099190557704,0.0014383714804626635,0.0014454646244548286,0.001264153529858092,0.0009719225568733947
2.9308,2.3804,2.5059,2.8935,2.628,13.34261327838725,2.9308,13.846050091376338,13.702725689584321,13.2410698,14.32642542492292,13.3386,13.3386,13.33892918338617,13.33925578458873,13.339435692763326,13.344731336008499,13.343336139058598,13.342464508621,13.342142983271096,13.342847324494018,10.41181327838725,0.5034368129890883,0.36011241119707194,0.10154347838724931,0.9838121465356711,0.004013278387249741,0.004013278387249741,0.003684095001078802,0.003357493798519684,0.0031775856239235623,0.002118057621249392,0.0007228606713489683,0.00014876976625011196,0.0004702951161537072,0.0002340461067689148
1.0978,1.7748,1.4775,1.5284,1.3172,7.181178922309561,1.0978,3.7329544579299814,7.427501198089509,5.22747752,7.215309537057279,7.1957,7.1956999999999995,7.191339724104182,7.1871679580704955,7.180217014210766,7.181175329120901,7.1805183497824645,7.180818046697,7.180628472610049,7.180369875755618,6.083378922309561,3.44822446437958,0.24632227577994747,1.9537014023095614,0.034130614747717836,0.0145210776904392,0.014521077690438311,0.010160801794620866,0.005989035760934236,0.0009619080987954831,3.593188660389046e-06,0.0006605725270967255,0.0003608756125608181,0.0005504496995119013,0.0008090465539432046
2.635,2.2149,1.757,2.1041,2.0324,10.72052888647524,2.635,7.632382112163145,11.264593016503163,9.974103499999998,11.159335767868914,10.743399999999998,10.7434,10.727565419198555,10.71330724667323,10.729764852695313,10.721029173240698,10.720285930029258,10.720879541835998,10.720654105849015,10.720633408708816,8.08552888647524,3.0881467743120945,0.5440641300279232,0.7464253864752415,0.4388068813936741,0.022871113524757902,0.02287111352475968,0.007036532723315503,0.00722163980200996,0.009235966220073166,0.0005002867654582133,0.00024295644598204547,0.0003506553607586227,0.00012521937377485415,0.00010452223357582113
