complexity,loss,score,equation,sympy_format,lambda_format
1,65.86351,0.0,x0,x0,PySRFunction(X=>x0)
2,9.833808,1.90175832569691,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,2.0483541,0.7843948260383762,x3 + exp(x1),x3 + exp(x1),PySRFunction(X=>x3 + exp(x1))
7,1.1120822,0.20360082622088305,x1 + ((x0 * x3) + x1),x0*x3 + x1 + x1,PySRFunction(X=>x0*x3 + x1 + x1)
8,0.31527847,1.2605331128960826,exp(x1) + (x3 * (x3 / x1)),exp(x1) + x3*x3/x1,PySRFunction(X=>exp(x1) + x3*x3/x1)
9,0.00019013503,7.4134770550733045,((x2 + (x0 + x4)) + x1) + x3,x0 + x1 + x2 + x3 + x4,PySRFunction(X=>x0 + x1 + x2 + x3 + x4)
11,0.00019013311,5.0490687966275646e-06,(x4 + (x1 + (x0 + x3))) + log(exp(x2)),x0 + x1 + x3 + x4 + log(exp(x2)),PySRFunction(X=>x0 + x1 + x3 + x4 + log(exp(x2)))
14,4.419927e-05,0.4863387109022735,(sin(x1 - x2) + x2) + (x2 + ((x0 + x4) + x3)),x0 + x2 + x2 + x3 + x4 + sin(x1 - x2),PySRFunction(X=>x0 + x2 + x2 + x3 + x4 + sin(x1 - x2))
15,2.7446891e-05,0.47645537204266103,sin(sin(x1 - x2)) + (x2 + ((x0 + x2) + (x4 + x3))),x0 + x2 + x2 + x3 + x4 + sin(sin(x1 - x2)),PySRFunction(X=>x0 + x2 + x2 + x3 + x4 + sin(sin(x1 - x2)))
18,2.5455642e-05,0.025105164351015632,(x3 + ((x4 + x2) + (x1 + x0))) - ((x1 - x2) / exp(x2 + x2)),x0 + x1 + x2 + x3 + x4 - (x1 - x2)/exp(x2 + x2),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 - (x1 - x2)/exp(x2 + x2))
19,2.7414253e-06,2.2284594403807287,(((x0 + x4) + (x2 + x3)) + x1) + ((x2 - x1) * 0.048855267),x0 + x1 + x2 + x3 + x4 + (-x1 + x2)*0.048855267,PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + (-x1 + x2)*0.048855267)
21,7.71684e-07,0.6338290534064419,(((x0 + x4) + (x1 + x2)) + x3) - (((x1 - x2) / exp(x1)) / exp(x4 / x0)),x0 + x1 + x2 + x3 + x4 - (x1 - x2)/(exp(x1)*exp(x4/x0)),PySRFunction(X=>x0 + x1 + x2 + x3 + x4 - (x1 - x2)/(exp(x1)*exp(x4/x0)))
23,5.9078843e-07,0.1335585864764753,(x2 * 0.09166321) + (((x1 + x2) * 0.95378214) + ((x0 + x3) + x4)),x0 + x2*0.09166321 + x3 + x4 + (x1 + x2)*0.95378214,PySRFunction(X=>x0 + x2*0.09166321 + x3 + x4 + (x1 + x2)*0.95378214)
24,5.339544e-07,0.10114752479447053,(x2 * sin(0.09166321)) + (((x1 + x2) * 0.95378214) + ((x0 + x3) + x4)),x0 + x2*sin(0.09166321) + x3 + x4 + (x1 + x2)*0.95378214,PySRFunction(X=>x0 + x2*sin(0.09166321) + x3 + x4 + (x1 + x2)*0.95378214)
25,4.164483e-07,0.24854811780524222,(((x2 + -0.033773605) - x1) * 0.046304278) + ((x1 + x2) + ((x0 + x4) + x3)),x0 + x1 + x2 + x3 + x4 + (-x1 + x2 - 0.033773605)*0.046304278,PySRFunction(X=>x0 + x1 + x2 + x3 + x4 + (-x1 + x2 - 0.033773605)*0.046304278)
