Complexity,Loss,Equation
1,5.5088863,"x0"
2,1.0434543,"sin(x4)"
3,0.69838613,"x4 - x0"
4,0.09552207,"cos(x4 * x4)"
5,0.072600596,"sin(exp(x4 * x3))"
6,0.063295096,"sin((x4 ^ x0) ^ x1)"
7,0.025460074,"sin(exp((x4 ^ x1) * x4))"
8,0.021300383,"sin(x4 * ((x0 * x4) ^ x1))"
9,0.015099127,"sin(exp(x4 * x1) / (x1 ^ x4))"
10,0.007816408,"cos(x4 * x4) / cos(exp(x4 * x4))"
12,0.00481388,"cos(2.0995314 ^ x4) / cos(sin(x0))"
13,0.001999118,"x0 * (sin(x4) * cos(2.1319842 ^ x0))"
14,0.00064650737,"sin(cos(2.1231186 ^ x1)) * (sin(x0) * x3)"
18,3.2329375e-5,"cos(2.1059735 ^ x3) / cos(sin(x3 / -0.08277777))"
19,6.2387226e-6,"(sin(x3) + (log(x3) ^ x0)) * sin((x0 + x4) * log(0.10272396))"
23,3.625492e-6,"sin((x4 + x0) * log(0.102715984)) * ((log(x3) ^ x0) + (sin(x4) / (x3 / x4)))"
24,1.7591965e-6,"cos((2.1180577 ^ x0) - -0.04907456) / cos(cos(x4 * -1.5523726))"
