Model,MSE_Train,NMSE_Train
Model_1,13111.604966005,3.9006610957276173
Model_2,10699.036434996799,3.182929572082747
Model_3,10491.672144564052,3.1212393501433784
Model_4,330.0506261868646,0.09818901961472888
Model_5,330.0506261868645,0.09818901961472887
Model_6,306.1098322296453,0.09106670897221951
Model_7,215.10108979186845,0.06399189533052276
Model_8,165.8953911969331,0.0493533552970943
Model_9,23.967858002427256,0.007130362110541654
Model_10,8.657459453696857,0.0025755668635861896
Model_11,5.665659842197965,0.0016855159216119606
Model_12,0.8993930684081508,0.0002675665992685631
Model_13,0.8993930684081644,0.0002675665992685671
Model_14,0.2686460986713608,7.99213664782692e-05
Model_15,0.14289420855385557,4.2510576055026066e-05
Model_16,0.034283578338509015,1.0199256352984696e-05
Model_17,0.014509369568603912,4.3164916535028794e-06
Model_18,0.0044438258647671765,1.3220241695679266e-06
Model_19,0.0031139274513035907,9.263835888673112e-07
Model_20,0.0016977941834890858,5.050884111639264e-07
