Complexity,Loss,Equation
1,0.41937393063321843,"2.4836334562825155"
3,0.004390448646307024,"0.6945015654308507 + x0"
5,0.0008794815242547311,"(x0 * 1.6463707316698843) ^ 0.8284525542283091"
7,2.118175439675106e-5,"((-0.5470509009201775 + x0) ^ 0.5972687134028295) / 0.46166447071400024"
9,1.1075348477051235e-5,"(0.8704127247518657 ^ x0) * (x0 + (x0 + -0.4228144145931309))"
10,1.7750642106017436e-6,"(0.364281452677404 * sin(x0 + -0.3423342308745936)) - (-1.172496702166506 * x0)"
11,6.075213147220139e-7,"sin(0.418499616171073 * sin(x0)) - (-1.2963489410490727 * (x0 - 0.19711864446669297))"
12,3.845891504967592e-7,"(sin(x0 - 0.2051658289270399) * 0.37558582939522484) - ((x0 - 0.08102877422085848) * -1.220476364145626)"
13,3.7470249068316714e-7,"(sin(x0 - 0.2051658289270399) * 0.37558582939522484) - ((x0 - sin(0.08102877422085848)) * -1.220476364145626)"
15,1.2922981378681442e-7,"((0.3857658569722586 * sin(x0)) - (0.2292627141751615 + (-1.2956251658079003 * x0))) + (-0.004197498564968652 / sin(x0))"
16,1.2778364213476337e-7,"(-0.0041788420143648 / sin(sin(x0))) + ((sin(x0) * 0.38664184154309944) - (0.22936686546628304 + (x0 * -1.2956190873073683)))"
17,1.153022614586807e-7,"((sin(x0) * 0.37670309362100285) - ((x0 * -1.2953419222160494) + 0.21196891131146853)) + (-0.014895202557060677 / (0.22549995974128328 + sin(x0)))"
18,1.1105159656610612e-7,"((0.3887991712810093 * sin(x0)) - (0.24334472498903786 + (x0 * -1.2999286733862598))) + ((cos(x0) * 0.004110480676393546) / sin(x0))"
19,1.1105159637509741e-7,"((0.3887991712810093 * sin(x0)) - ((x0 * -1.2999286733862598) + 0.24334472498903786)) + ((cos(x0) * sin(0.004110480676393546)) / sin(x0))"
20,2.5574420352332493e-8,"((0.46473647184202405 * sin(x0)) - ((x0 * -1.3893153805206004) + 0.5953926363672138)) + (((-0.07476268742397049 * x0) + 0.2305734671137374) / sin(sin(x0)))"
22,2.100094740527486e-8,"(((x0 * -0.04841916617665179) + (0.14475394093308114 * 1.021393785579691)) / sin(sin(x0))) + ((sin(x0) * 0.43717942439295027) - (0.4663533143186064 + (x0 * -1.3562872993584758)))"
