Model,MSE_Train,NMSE_Train
Model_1,15.899852603577502,0.033264357646927756
Model_2,7.35697476639547,0.015391654622869774
Model_3,2.4640581162974984,0.005155098760154086
Model_4,1.577017853985244,0.0032993064287119476
Model_5,0.6059068865594708,0.0012676283156685224
Model_6,0.3521434167565672,0.0007367253552631014
Model_7,0.14956469333546135,0.0003129068913094473
Model_8,0.1495646972540651,0.00031290689950762626
Model_9,0.020240759538791512,4.2346044402470264e-05
Model_10,0.015637503828753042,3.271549322084933e-05
Model_11,0.015637504019948165,3.2715493620851965e-05
Model_12,0.0011198361272474868,2.3428286017148e-06
