Complexity,Loss,Equation
1,0.4225666800928715,"x0"
3,0.011033257942032684,"x0 + 0.6415087077820324"
5,0.0015151351979266017,"(x0 ^ 0.8596018233848246) / 0.6802557351803915"
6,0.0013094973712193241,"(cos(x0) * -1.374481294177877) + 2.1640023252056144"
7,1.902038992589765e-5,"((x0 / 0.05128060249655358) ^ 0.44242612817709465) - 2.351666148170247"
9,5.163884997809984e-6,"-0.27591850413700986 + (x0 * ((x0 * -0.17352078385637526) + 1.8389968429016927))"
10,1.8955105934446977e-6,"((x0 + -0.19274392994716874) * 1.2964542313336953) + (sin(x0) * 0.4018341413150841)"
11,5.729929088315645e-7,"(1.2959500446370054 * (-0.1960816995483866 + x0)) + sin(sin(x0) * 0.41764765694099953)"
14,5.373123555425081e-7,"(x0 * ((x0 * -0.1325446528184241) + 1.6265873319999264)) - (sin(x0) * (0.129567067415776 ^ x0))"
15,5.147686540151692e-7,"(sin(0.36735321021644846) * sin(x0 + -0.15879932439547556)) + ((1.2995788755885487 * (x0 + -0.13592880833768384)) ^ 0.9714828465689621)"
16,3.460233737418033e-7,"(((x0 / x0) - sin(x0)) * -0.2596946073792852) + (((x0 * -0.06155280059015026) + 1.489041952358443) * x0)"
17,3.1483389222714846e-7,"(x0 * (1.6125822269364753 + (-0.12760108297319778 * x0))) - (((0.327318571354111 ^ x0) ^ x0) * (x0 * 0.29743277150640784))"
18,1.4941914454919617e-7,"(((-0.117405438935193 * x0) + 1.5770190936397537) * x0) - (((x0 ^ 1.7453266432189982) * (0.13094170486503473 ^ x0)) * cos(x0))"
19,6.465176568437827e-8,"(((-0.1305670250817549 * x0) + 1.6210212276948897) * x0) - (((0.1095496239922547 / x0) ^ x0) * ((x0 * x0) - 0.07528129931080757))"
20,6.450470862261187e-8,"(((-0.1305670250817549 * x0) + 1.6210212276948897) * x0) - (((0.1095496239922547 / x0) ^ x0) * ((x0 * x0) - sin(0.07528129931080757)))"
21,6.064807146904778e-8,"((1.6194612760964278 + (x0 * -0.1300126097407688)) * x0) - (((x0 ^ 1.6267472721083007) + (-0.1714290493261858 / x0)) * ((0.12062503036136646 / x0) ^ x0))"
