Model,MSE_Train,NMSE_Train
Model_1,2903.062183410949,2265.961919664736
Model_2,0.722313426295089,0.5637959556636687
Model_3,0.722313426295089,0.5637959556636687
Model_4,0.7147503512691865,0.5578926580690831
Model_5,0.5210734340726167,0.4067196926419891
Model_6,0.2929261859714217,0.22864118670168782
Model_7,0.28088536096159816,0.21924281724562966
Model_8,0.27503933866919145,0.2146797514002607
Model_9,0.27464656752291916,0.21437317703003816
Model_10,0.2627716300643884,0.2051042897725784
Model_11,0.2579096809883025,0.20130933438901327
Model_12,0.25752634538293173,0.20101012485461697
Model_13,0.257525248560167,0.20100926873839883
Model_14,0.2556730283668034,0.1995635331117287
Model_15,0.2536415060158566,0.19797784462303622
Model_16,0.2525213554107559,0.19710352004605958
