complexity,loss,score,equation,sympy_format,lambda_format
1,1.4316647,0.0,x3,x3,PySRFunction(X=>x3)
2,0.23142242,1.8223484734880233,log(x3),log(x3),PySRFunction(X=>log(x3))
4,0.017789386,1.282821355630297,sin(x1 * x1),sin(x1*x1),PySRFunction(X=>sin(x1*x1))
6,0.01778935,1.0118403307726422e-06,sin(exp(log(x1 * x1))),sin(x1**2),PySRFunction(X=>sin(x1**2))
7,0.010257973,0.5505447067580994,cos(x1) + (log(x3) * x1),x1*log(x3) + cos(x1),PySRFunction(X=>x1*log(x3) + cos(x1))
8,0.009633221,0.06283761138895289,sin(cos(x1)) + (log(x3) * x1),x1*log(x3) + sin(cos(x1)),PySRFunction(X=>x1*log(x3) + sin(cos(x1)))
9,0.0030448248,1.1517742829219002,((sin(x4) ^ x0) ^ x1) - cos(x3),(sin(x4)**x0)**x1 - cos(x3),PySRFunction(X=>(sin(x4)**x0)**x1 - cos(x3))
10,0.00061632297,1.5974275134595424,(sin(x2) / x1) - sin(cos(x3) * x2),-sin(x2*cos(x3)) + sin(x2)/x1,PySRFunction(X=>-sin(x2*cos(x3)) + sin(x2)/x1)
11,0.0003115061,0.6823522073830323,sin(x3) * log((x3 ^ x3) / (x2 / x3)),log(x3*x3**x3/x2)*sin(x3),PySRFunction(X=>log(x3*x3**x3/x2)*sin(x3))
12,0.00027981887,0.10727641971365302,(sin(x1) / (x1 ^ x0)) - (sin(cos(x3)) * x3),-x3*sin(cos(x3)) + sin(x1)/(x1**x0),PySRFunction(X=>-x3*sin(cos(x3)) + sin(x1)/(x1**x0))
15,0.00015434565,0.1983159777124223,cos(cos(x3) / sin(x3)) * log((x3 ^ x3) / (x2 / x3)),log(x3*x3**x3/x2)*cos(cos(x3)/sin(x3)),PySRFunction(X=>log(x3*x3**x3/x2)*cos(cos(x3)/sin(x3)))
16,9.734229e-05,0.46096103793488996,cos(x1 / (x3 ^ x3)) + ((x1 / x4) / (x1 + (x0 * x0))),x1/(x4*(x0*x0 + x1)) + cos(x1/(x3**x3)),PySRFunction(X=>x1/(x4*(x0*x0 + x1)) + cos(x1/(x3**x3)))
17,6.361003e-05,0.4254623675999263,sin(x3 / -0.4502524) + (sin(x1) / ((x1 / x4) + x0)),sin(x3/(-0.4502524)) + sin(x1)/(x0 + x1/x4),PySRFunction(X=>sin(x3/(-0.4502524)) + sin(x1)/(x0 + x1/x4))
18,7.192515e-06,2.1797302603674336,sin(x3 / -0.4326266) - (-0.5550193 / (x1 * x0)),sin(x3/(-0.4326266)) - (-1)*0.5550193/(x0*x1),PySRFunction(X=>sin(x3/(-0.4326266)) - (-1)*0.5550193/(x0*x1))
24,2.1736225e-06,0.19944096189668117,sin((x4 / -1.4951026) + (x3 ^ x0)) * (x0 + (-0.9423359 / (x3 ^ x2))),(x0 - 0.9423359/x3**x2)*sin(x3**x0 + x4/(-1.4951026)),PySRFunction(X=>(x0 - 0.9423359/x3**x2)*sin(x3**x0 + x4/(-1.4951026)))
