Complexity,Loss,Equation
1,2.4466617,"x0"
2,0.2295981,"log(x0)"
3,0.19362545,"x0 / x0"
4,0.13366221,"cos(x0 * x0)"
5,0.07820985,"cos(exp(x0 + x0))"
6,0.041808963,"log(x0) - sin(exp(x0))"
7,0.016159514,"log(x0) - sin(sin(exp(x0)))"
9,0.00025229357,"sin(x0 + (x0 * x0)) + sin(x0)"
14,0.00020549595,"(log(x0) ^ x0) + cos(exp(x0 + -0.49548164))"
16,0.00019315342,"(sin(x0) + sin(x0)) - (sin(x0 * x0) / (sin(x0) + sin(x0)))"
17,0.00018227936,"sin(x0 / 0.16508797) + cos(x0 - 1.6793857)"
18,0.00017106345,"cos(cos(x0 / -0.44051427)) + sin(x0 / 0.16508797)"
21,0.00016874862,"sin(0.9108992 * x0) + sin((x0 - -0.20001428) + (x0 * x0))"
22,0.00015640404,"(sin(x0) + sin(x0 / 0.99709076)) - (sin(x0 * x0) / (sin(x0) + sin(x0)))"
25,0.00012515196,"sin(x0 + (x0 * x0)) + (sin(x0) + ((0.01720336 ^ x0) / (x0 - 2.4623387)))"
