complexity,loss,score,equation,sympy_format,lambda_format
1,0.00031071552,0.0,x0,x0,PySRFunction(X=>x0)
7,0.00031069067,1.3329982016680781e-05,x0 * 0.99985105,x0*0.99985105,PySRFunction(X=>x0*0.99985105)
8,0.00028900852,0.07234161833453927,sin(x0) - sin(sin(x0) - x0),sin(x0) - sin(-x0 + sin(x0)),PySRFunction(X=>sin(x0) - sin(-x0 + sin(x0)))
9,0.00021491894,0.29619523486602317,(0.99217236 ^ x0) * x0,0.99217236**x0*x0,PySRFunction(X=>0.99217236**x0*x0)
11,0.00010699536,0.34873773237252675,x0 + (0.021909712 * sin(exp(x0))),x0 + 0.021909712*sin(exp(x0)),PySRFunction(X=>x0 + 0.021909712*sin(exp(x0)))
12,5.2828334e-05,0.7057377934693014,x0 + (0.021909712 * cos(x0 + x0)),x0 + 0.021909712*cos(x0 + x0),PySRFunction(X=>x0 + 0.021909712*cos(x0 + x0))
15,4.494688e-05,0.05385544250460234,x0 + ((0.017997332 * exp(x0)) * cos(x0 * x0)),x0 + 0.017997332*exp(x0)*cos(x0*x0),PySRFunction(X=>x0 + 0.017997332*exp(x0)*cos(x0*x0))
16,4.1346615e-05,0.08349079208609624,(0.97812086 ^ x0) * (x0 + sin(0.022104546)),0.97812086**x0*(x0 + sin(0.022104546)),PySRFunction(X=>0.97812086**x0*(x0 + sin(0.022104546)))
17,3.9474657e-05,0.04633168490619629,(0.022259496 + x0) - ((0.02225947 * x0) * x0),-0.02225947*x0*x0 + x0 + 0.022259496,PySRFunction(X=>-0.02225947*x0*x0 + x0 + 0.022259496)
20,2.1330861e-05,0.20516799123651086,(x0 + 0.005957585) - ((x0 * 0.019106772) / (x0 - cos(x0))),x0 - 0.019106772*x0/(x0 - cos(x0)) + 0.005957585,PySRFunction(X=>x0 - 0.019106772*x0/(x0 - cos(x0)) + 0.005957585)
21,1.1747919e-05,0.596478778828723,((0.01701934 * x0) / (cos(x0) - sin(x0))) + (0.0093194395 + x0),x0 + 0.01701934*x0/(-sin(x0) + cos(x0)) + 0.0093194395,PySRFunction(X=>x0 + 0.01701934*x0/(-sin(x0) + cos(x0)) + 0.0093194395)
23,8.762193e-06,0.1466149512191973,((0.0093194395 * cos(x0)) + x0) + ((x0 * 0.01701934) / (cos(x0) - x0)),x0 + x0*0.01701934/(-x0 + cos(x0)) + 0.0093194395*cos(x0),PySRFunction(X=>x0 + x0*0.01701934/(-x0 + cos(x0)) + 0.0093194395*cos(x0))
