Model,MSE_Train,NMSE_Train
Model_1,0.11498545838212695,0.3722341045187199
Model_2,0.08546058221485686,0.27665535920792883
Model_3,0.08295304173706904,0.26853787985508853
Model_4,0.021714289612952943,0.07029409860224595
Model_5,0.015925720135214958,0.0515551814703983
Model_6,0.007649209448524771,0.024762232280584846
Model_7,0.003234852200925857,0.010471952968700017
Model_8,0.0017594330103530872,0.005695685178668265
Model_9,0.001445341007216357,0.004678897863392712
Model_10,0.0005038161225972579,0.0016309674795037758
Model_11,8.122257856114096e-05,0.0002629359766252595
Model_12,7.820881344704893e-05,0.0002531797328857626
