Model,MSE_Train,NMSE_Train
Model_1,4030.6770839923747,21381.50151340894
Model_2,1.693173101060242,8.981762237059266
Model_3,0.7224148199964692,3.8321883011685025
Model_4,0.4291158721343706,2.276327643786559
Model_5,0.1915720522601403,1.0162307820674814
Model_6,0.18855229812025004,1.0002119156669427
Model_7,0.18328734965010243,0.9722829842897414
Model_8,0.1832174112061092,0.9719119823675022
Model_9,0.17260782023798146,0.9156313673208163
Model_10,0.16991229769253835,0.9013324497484532
Model_11,0.09926143460541317,0.526551363458914
Model_12,0.0682388937028312,0.3619863309752544
Model_13,1.3339379627753856e-09,7.076130380959464e-09
Model_14,1.337452370306008e-09,7.094773231371164e-09
Model_15,1.3202148283607372e-09,7.003333376103673e-09
