Model,MSE_Train,NMSE_Train
Model_1,3724.6294334937957,4286.775145630342
Model_2,0.44061190775153297,0.5071119714710237
Model_3,0.44061190775153297,0.5071119714710237
Model_4,0.4230065688927446,0.48684951841419405
Model_5,0.0009407997435953738,0.0010827914641905719
Model_6,0.0009407997435953738,0.0010827914641905719
Model_7,0.0009253617108270718,0.0010650234213959078
Model_8,0.000880078423356301,0.0010129056806358436
Model_9,0.0008593017680437069,0.0009889932750680736
Model_10,0.0008581513711497466,0.0009876692526651217
Model_11,0.0008276031899595536,0.0009525105378966853
Model_12,0.0007987095373338601,0.0009192560640882357
Model_13,0.0007419365511644367,0.0008539145232987646
