complexity,loss,score,equation,sympy_format,lambda_format
1,1084498700000000.0,0.0,x0,x0,PySRFunction(X=>x0)
3,1084230900000000.0,0.00012348243015688226,x0 * x0,x0*x0,PySRFunction(X=>x0*x0)
5,1060748100000000.0,0.010948236900733122,x0 * (x0 * x0),x0*x0*x0,PySRFunction(X=>x0*x0*x0)
6,849700600000000.0,0.22184564075452587,(x0 ^ log(x0)) / x0,x0**log(x0)/x0,PySRFunction(X=>x0**log(x0)/x0)
7,137026680000.0,8.732463679729541,(x0 * x0) * (x0 * x0),x0*x0*x0*x0,PySRFunction(X=>x0*x0*x0*x0)
9,19190154.0,4.43676679768756,(x0 * x0) * ((x0 * x0) + x0),x0*x0*(x0*x0 + x0),PySRFunction(X=>x0*x0*(x0*x0 + x0))
12,19156100.0,0.0005920440790619413,(((x0 * x0) + x0) * (x0 * x0)) + log(x0),x0**2*(x0**2 + x0) + log(x0),PySRFunction(X=>x0**2*(x0**2 + x0) + log(x0))
13,675310.9,3.345203304320473,(x0 * x0) * ((x0 - -1.0117602) * x0),x0*x0*x0*(x0 - 1*(-1.0117602)),PySRFunction(X=>x0*x0*x0*(x0 - 1*(-1.0117602)))
15,3112.2878,2.6899075473325262,(((x0 / x0) + (x0 * x0)) * ((x0 * x0) + x0)) + x0,x0 + (x0*x0 + x0)*(x0*x0 + x0/x0),PySRFunction(X=>x0 + (x0*x0 + x0)*(x0*x0 + x0/x0))
16,11.642742,5.588430380169949,(((x0 / x0) + (x0 * x0)) * ((x0 * x0) + x0)) + cos(x0),(x0*x0 + x0)*(x0*x0 + x0/x0) + cos(x0),PySRFunction(X=>(x0*x0 + x0)*(x0*x0 + x0/x0) + cos(x0))
