Complexity,Loss,Equation
1,0.5270571419949228,"0.6166863477602493"
2,0.4733640397762482,"sin(x0)"
3,0.4389461756856862,"sin(sin(x0))"
4,0.43444153457853657,"sin(sin(sin(x0)))"
5,0.2371861948445974,"sin(sin(x0) / -0.16551848352526585)"
6,0.08146149419914585,"0.7306660615007649 - sin(x0 / 0.21062618745379713)"
7,0.037351857553754045,"sin(x0) - sin(x0 / 0.21339138417190098)"
8,0.03112591480720801,"(1.39906330694603 / x0) - sin(x0 / 0.20989605863019065)"
9,3.6822291681179966e-8,"sin(x0 * (x0 - -1.0000003735106213)) + sin(x0)"
11,3.6715613118103665e-8,"sin(x0) + sin((x0 ^ 0.9999943283290434) * (x0 - -1.0000156951844354))"
13,3.670267580479005e-8,"sin((x0 ^ 0.9999941493478363) * (x0 - -1.000016027990477)) + (sin(x0) ^ 0.9999807044807593)"
14,3.662169590461086e-8,"sin((x0 - -0.999997656559542) * x0) - ((1.9398041878921668e-6 / cos(x0)) - sin(x0))"
15,2.5428264627487416e-8,"sin(x0 * (x0 - -0.9999812503759774)) - ((1.5030642500505471e-5 / (x0 - 2.4141916226168276)) - sin(x0))"
17,2.4538594933331028e-8,"sin(x0 * (x0 - -0.9999814380013857)) - ((1.535341874208318e-5 / (x0 + -2.4090385039290245)) - (0.9999611203087356 * sin(x0)))"
18,2.4538594933319696e-8,"sin(x0 * (x0 - -0.9999814380013857)) - ((sin(1.535341874208318e-5) / (-2.4090385039290245 + x0)) - (0.9999611203087356 * sin(x0)))"
19,2.448385376176009e-8,"sin((x0 - -0.9999815236455695) * x0) - (((3.723455836215834e-5 / x0) / (x0 - 2.4091640483620886)) - (sin(x0) * 0.9999508867790551))"
21,2.44085438194303e-8,"sin((x0 - -1.0000179072877822) * (x0 / 1.00001124705662)) - (((3.759574878055345e-5 / x0) / (x0 + -2.4100150696973452)) - (sin(x0) * 0.9999542613121473))"
23,2.4356336674394743e-8,"sin((x0 - -1.000035967079784) * (x0 / 1.0000158004309432)) - (((3.631101457991973e-5 / x0) / (-2.407232736177184 + x0)) - (sin(x0) * (0.9999742753974029 ^ x0)))"
