x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
2.1407,2.952,1.3834,1.2611,1.937,9.6742,2.1407,6.937906000813821,7.282233259999999,8.877439294020041,8.763,9.878331081688897,10.1464,9.21317091618679,9.6742,7.533500000000001,2.73629399918618,2.3919667400000018,0.7967607059799597,0.9112000000000009,0.20413108168889593,0.47219999999999906,0.4610290838132105,0.0
2.2705,1.6726,1.1397,2.3626,2.3389,9.7843,2.2705,10.369823480858692,10.519453550000001,7.137330475367106,8.689300000000001,9.878331081688897,9.829,10.24798837701062,9.784300000000002,7.5138,0.5855234808586918,0.7351535500000015,2.646969524632894,1.0949999999999989,0.09403108168889673,0.04470000000000063,0.4636883770106195,1.7763568394002505e-15
2.9472,2.4364,1.9542,1.7736,2.7255,11.8369,2.9472,15.264044041192207,13.913141760000002,12.220170148333668,10.6129,9.878331081688897,12.5671,11.527606499792638,11.8369,8.8897,3.427144041192207,2.076241760000002,0.38327014833366846,1.2240000000000002,1.9585689183111032,0.7302,0.309293500207362,0.0
1.3679,1.198,1.589,2.5655,1.7372,8.4576,1.3679,5.681413173844629,5.380497859999999,7.8340476304556725,6.409599999999999,9.878331081688897,7.9986,8.637379210641882,8.4576,7.0897,2.77618682615537,3.07710214,0.6235523695443268,2.048,1.4207310816888974,0.45899999999999963,0.17977921064188251,0.0
