complexity,loss,score,equation,sympy_format,lambda_format
1,25395.389,0.0,x0,x0,PySRFunction(X=>x0)
2,22667.354,0.11364188253420902,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,92.59457,2.750225258967935,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
6,85.67844,0.038814640966550754,exp(x0 + x0) + x0,x0 + exp(x0 + x0),PySRFunction(X=>x0 + exp(x0 + x0))
8,32.81802,0.47981173195819693,((x0 + x0) * x0) * exp(x0),x0*(x0 + x0)*exp(x0),PySRFunction(X=>x0*(x0 + x0)*exp(x0))
10,2.5511806,1.2772107611771466,(x0 + ((x0 + x0) * exp(x0))) * x0,x0*(x0 + (x0 + x0)*exp(x0)),PySRFunction(X=>x0*(x0 + (x0 + x0)*exp(x0)))
14,2.5509903,1.8648924528182566e-05,(x0 + x0) * ((exp(x0) + 0.49833182) * x0),x0*(x0 + x0)*(exp(x0) + 0.49833182),PySRFunction(X=>x0*(x0 + x0)*(exp(x0) + 0.49833182))
15,2.3671918,0.07477727863227332,((x0 * x0) - sin(x0)) + (((x0 + x0) * x0) * exp(x0)),x0*(x0 + x0)*exp(x0) + x0*x0 - sin(x0),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + x0*x0 - sin(x0))
16,0.93755716,0.9261819104192924,((exp(x0) + x0) * (x0 - 0.32872185)) * (x0 + x0),(x0 - 1*0.32872185)*(x0 + x0)*(x0 + exp(x0)),PySRFunction(X=>(x0 - 1*0.32872185)*(x0 + x0)*(x0 + exp(x0)))
17,0.67968065,0.321654671147198,(cos(x0) / -0.11620781) + (x0 * (exp(x0) * (x0 + x0))),x0*(x0 + x0)*exp(x0) + cos(x0)/(-0.11620781),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + cos(x0)/(-0.11620781))
18,0.5801911,0.15826552347383768,(x0 * ((x0 + x0) * exp(x0))) + (sin(cos(x0)) / -0.10359261),x0*(x0 + x0)*exp(x0) + sin(cos(x0))/(-0.10359261),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + sin(cos(x0))/(-0.10359261))
19,0.5801443,8.066633152000736e-05,(sin(cos(x0)) / sin(-0.103680395)) + (((x0 + x0) * exp(x0)) * x0),x0*(x0 + x0)*exp(x0) + sin(cos(x0))/sin(-0.103680395),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + sin(cos(x0))/sin(-0.103680395))
20,0.43683386,0.28372392595871704,((cos(x0) / -0.12535061) + sin(x0)) + (x0 * ((x0 + x0) * exp(x0))),x0*(x0 + x0)*exp(x0) + sin(x0) + cos(x0)/(-0.12535061),PySRFunction(X=>x0*(x0 + x0)*exp(x0) + sin(x0) + cos(x0)/(-0.12535061))
21,0.11042779,1.3751911165602557,(((3.681162 + x0) * x0) * (exp(x0) + -1.7831302)) - sin(x0),x0*(x0 + 3.681162)*(exp(x0) - 1.7831302) - sin(x0),PySRFunction(X=>x0*(x0 + 3.681162)*(exp(x0) - 1.7831302) - sin(x0))
23,0.09513154,0.07455062885996457,((-1.7919784 + exp(x0)) * ((x0 + 3.6781533) * x0)) - (sin(x0) ^ x0),x0*(x0 + 3.6781533)*(exp(x0) - 1.7919784) - sin(x0)**x0,PySRFunction(X=>x0*(x0 + 3.6781533)*(exp(x0) - 1.7919784) - sin(x0)**x0)
24,0.018250596,1.6510628284316382,((x0 * (3.7424192 + x0)) * (-1.8880281 + exp(x0))) + sin(exp(x0) * x0),x0*(x0 + 3.7424192)*(exp(x0) - 1.8880281) + sin(x0*exp(x0)),PySRFunction(X=>x0*(x0 + 3.7424192)*(exp(x0) - 1.8880281) + sin(x0*exp(x0)))
