complexity,loss,score,equation,sympy_format,lambda_format
1,0.024287365,0.0,x0,x0,PySRFunction(X=>x0)
5,0.019071966,0.06043418702751469,x0 / cos(cos(x0)),x0/cos(cos(x0)),PySRFunction(X=>x0/cos(cos(x0)))
6,0.018838419,0.01232115973370964,x0 / cos(sin(cos(x0))),x0/cos(sin(cos(x0))),PySRFunction(X=>x0/cos(sin(cos(x0))))
7,0.017985879,0.0463113984145124,x0 / sin(x0 / sin(x0)),x0/sin(x0/sin(x0)),PySRFunction(X=>x0/sin(x0/sin(x0)))
8,0.0020423427,2.1754894186925675,(x0 + sin(exp(x0))) - cos(x0),x0 + sin(exp(x0)) - cos(x0),PySRFunction(X=>x0 + sin(exp(x0)) - cos(x0))
10,0.0020423424,7.344507414313493e-08,(sin(exp(x0)) + x0) - cos(log(exp(x0))),x0 + sin(exp(x0)) - cos(log(exp(x0))),PySRFunction(X=>x0 + sin(exp(x0)) - cos(log(exp(x0))))
11,0.0019225006,0.06047064994104993,(0.7381328 + x0) - cos(sin(x0)),x0 - cos(sin(x0)) + 0.7381328,PySRFunction(X=>x0 - cos(sin(x0)) + 0.7381328)
13,0.00029047276,0.9449361054706005,(x0 - sin(x0 / x0)) + cos(cos(x0) * cos(x0)),x0 - sin(x0/x0) + cos(cos(x0)*cos(x0)),PySRFunction(X=>x0 - sin(x0/x0) + cos(cos(x0)*cos(x0)))
14,0.00014128852,0.7207057617190833,(x0 - 0.853685) + cos(cos(x0) * cos(x0)),x0 + cos(cos(x0)*cos(x0)) - 1*0.853685,PySRFunction(X=>x0 + cos(cos(x0)*cos(x0)) - 1*0.853685)
17,5.5063894e-05,0.31410327358385776,((x0 + 0.738133) - cos(sin(x0))) * 1.045167,(x0 - cos(sin(x0)) + 0.738133)*1.045167,PySRFunction(X=>(x0 - cos(sin(x0)) + 0.738133)*1.045167)
19,9.150308e-06,0.8973533400692154,(cos(x0 / -0.17484081) * (0.158411 / sin(x0))) + x0,x0 + cos(x0/(-0.17484081))*0.158411/sin(x0),PySRFunction(X=>x0 + cos(x0/(-0.17484081))*0.158411/sin(x0))
20,9.09695e-06,0.005848347415737513,(cos(x0 / -0.17485563) * (sin(0.15901424) / sin(x0))) + x0,x0 + sin(0.15901424)*cos(x0/(-0.17485563))/sin(x0),PySRFunction(X=>x0 + sin(0.15901424)*cos(x0/(-0.17485563))/sin(x0))
25,7.332761e-09,1.4246684710599067,(x0 + 0.4559572) - (exp(0.06864099 / x0) * cos(0.31716746 + x0)),x0 - exp(0.06864099/x0)*cos(x0 + 0.31716746) + 0.4559572,PySRFunction(X=>x0 - exp(0.06864099/x0)*cos(x0 + 0.31716746) + 0.4559572)
