Complexity,Loss,Equation
2,102.8072576842722,"cos(x1)"
3,33.65656279926178,"x0 + x2"
5,14.673754022295265,"(x4 + x2) + x0"
6,12.010418727523877,"x4 / sin(0.5497096422923752 * 0.5007016534946634)"
7,3.806295793894658,"(x0 + (0.39504388038260374 + x3)) * x2"
8,2.7382925532167883,"(x0 - -2.403920833123795) / (-0.8861481024707162 * sin(-0.6033619441484463))"
9,7.71616863960611e-9,"(x4 + ((x3 + x2) + x0)) + x1"
12,7.716164511475538e-9,"(x4 + (x0 + (x2 + x3))) + (cos(1.5707963910454106) + x1)"
13,7.716164511473705e-9,"(x4 + ((x0 - 0.45795990214989446) + (x2 + x3))) + (0.4579598378973009 + x1)"
15,7.716164511413058e-9,"(x4 + ((x0 - 0.9806084208369693) + (x2 + x3))) + ((0.6782703200622188 ^ 0.05044218271583663) + x1)"
18,7.63224126346773e-9,"(x4 + ((x0 - 0.7243769801843994) + (x2 + x3))) + ((sin(0.8100906521494261) - (-4.966808090060903e-5 / x3)) + x1)"
24,7.551121125828954e-9,"(((x0 - 1.1353352464906925) + (x2 + x3)) + (x4 - (-9.788915139204549e-5 / x2))) + ((cos(-0.2219026327602817) - -0.5623846025758544) + ((-0.2581096803423994 / 0.6411429613266351) + x1))"
