Model,MSE_Train,NMSE_Train
Model_1,4.063250529080198,3.6654926457552772
Model_2,1.949426867697011,1.7585944543268657
Model_3,0.14069635360434063,0.12692336978247779
Model_4,0.08613328462159969,0.07770156407429049
Model_5,0.041720270040881094,0.037636208232622
Model_6,0.03037217561016461,0.027398996330124843
Model_7,0.0013477745625389771,0.0012158388245484305
Model_8,0.001310202809616111,0.0011819450286721335
Model_9,0.00043699009117803913,0.000394212454786446
Model_10,0.0004003206456414704,0.000361132638029825
Model_11,5.0480605879671755e-05,4.5538981237047734e-05
Model_12,5.048028157192495e-05,4.5538688676288214e-05
Model_13,1.4788474512278193e-05,1.3340807852910308e-05
Model_14,4.0935858263946844e-06,3.692858373863167e-06
Model_15,4.093587095043372e-06,3.692859518321871e-06
