Model,MSE_Train,NMSE_Train
Model_1,1.1956307908829908,3.7210774760116205
Model_2,0.3402337784231622,1.0588856184723807
Model_3,0.07702088570694239,0.23970667631845605
Model_4,0.05831662356419094,0.18149471900226094
Model_5,0.041822300927882465,0.13016060071754484
Model_6,0.022611264028081307,0.0703714440282253
Model_7,0.007733274381048831,0.024067725032312803
Model_8,0.0070675128239433335,0.021995722242295884
Model_9,0.005266725958066513,0.0163912601484725
Model_10,0.0006564263428638869,0.0020429494604162755
Model_11,0.0004101403240994472,0.00127645083553215
Model_12,0.00023344254406784621,0.0007265267834330331
Model_13,8.827712848307918e-05,0.0002747386876870058
Model_14,6.999642924693453e-05,0.00021784495536423417
Model_15,3.81374694086369e-05,0.00011869255918355576
Model_16,2.2257478846230914e-05,6.927038333158839e-05
Model_17,2.0914529205403373e-05,6.509081577778631e-05
Model_18,8.848544986585722e-07,2.7538703164999e-06
