Complexity,Loss,Equation
1,0.26023681646452423,"-0.9922643213074662"
2,0.2601920760173329,"sin(-1.617269793888765)"
3,0.26019207493297297,"-0.4974884441029117 - 0.5014647882883629"
6,0.2601284646925626,"0.00127229125424267 - cos(0.00127229125424267 * x0)"
7,0.2600814798964547,"0.00127229125424267 - cube(cos(0.00127229125424267 * x0))"
8,0.25956429993939667,"sin(cos(sin(0.9468510456533185 / x0)) / -0.6134089725763272)"
9,0.25948548344388633,"sin(cos((0.5647255960609744 * 0.01262635698424093) * x0) / -0.6134089725763272)"
10,0.2589427945732888,"(sin(x0) / exp(x0)) - square(cos(square(-0.10345340989021737)))"
13,0.049189267534036574,"(0.037809935843606854 - cos((0.04419687235644999 - sin(square(x0))) - cos(x0))) - 0.43073243076221696"
14,0.04756959001061125,"(cube(0.08612782714795146) - cos((-0.002424370660942028 - sin(square(x0))) - cos(x0))) - 0.41700186163371733"
16,0.047462579526104234,"-0.8145996346159211 - (exp(-0.2705512482141936) - cos(sin(-0.0055231772563123305 - square(x0)) - cos(x0 + -3.2035807503116853)))"
17,0.047442286207490005,"-0.8145996346159211 - (exp(-0.2705512482141936) - cos(sin(square(0.04588103902661618) - square(x0)) - cos(x0 + -3.2035807503116853)))"
18,0.03334347914196744,"((0.16833048089734928 - cos(sin(-0.06784939290578762 - square(x0)) - cos(x0))) - cos(cos(cos(x0)))) + 0.16833048089734928"
19,0.03141137264780144,"((exp(-1.4267231136300578) - cos(cos(x0) - (cube(-0.03873032661276581) - sin(square(x0))))) - cos(sin(x0))) - -0.10760836121696384"
20,0.019199490729798728,"cos(cos(cos(x0))) * ((0.0012797558446925859 - cos((cos(x0) - (-0.0022017716556554166 - sin(square(x0)))) / 0.7015254024635006)) - 1.119387222248964)"
22,0.010710236065986952,"((-0.00021482730946445385 - cos(((1.3475181602194937 * cos(x0)) - (-0.00021482730946445385 - sin(square(x0)))) / -0.8019959672053354)) - 1.1831492395212109) * cos(cos(cos(x0)))"
23,0.01071002568179596,"((cube(-0.00021482730946445385) - cos(((-0.00021482730946445385 - sin(square(x0))) - (1.3475181602194937 * cos(x0))) / -0.8019959672053354)) - 1.1831492395212109) * cos(cos(cos(x0)))"
24,0.005288019397279379,"((square(sin(x0)) * exp(-0.8576047445496702)) - cos((cos(x0) - (square(-0.027807757190114607) - sin(square(x0)))) / -0.8416592757588633)) - cos(cos(square(x0)))"
25,0.00525634401561805,"((exp(-0.8475180138843665) * square(sin(x0))) - cos((cos(x0) - (square(-0.06784939290578762) - sin(square(x0)))) / exp(-0.17074526510214008))) - cos(cos(square(x0)))"
26,0.00521381162688927,"((exp(sin(-0.9370338760606267)) * square(sin(x0))) - cos((cos(x0) - (square(-0.06784939290578762) - sin(square(x0)))) / exp(-0.17074526510214008))) - cos(cos(square(x0)))"
27,0.00521379739869036,"((exp(sin(-0.9370338760606267)) * square(sin(x0))) - cos((cos(x0) - (square(sin(-0.06784939290578762)) - sin(square(x0)))) / exp(-0.17074526510214008))) - cos(cos(square(x0)))"
29,0.005003451743465053,"(((exp(cube(-0.9617331225653262)) * square(sin(x0))) - cos((cos(x0) - ((-0.9617331225653262 * cube(-0.07659369762660338)) - sin(square(x0)))) / -0.8536386716166159)) - cos(cos(square(x0)))) + 0.0312506616247899"
30,0.004998890956969777,"(((exp(cube(-0.9617331225653262)) * square(sin(x0))) - cos((cos(x0) - ((exp(-0.9617331225653262) * square(-0.07659369762660338)) - sin(square(x0)))) / -0.8536386716166159)) - cos(cos(square(x0)))) + 0.0312506616247899"
33,0.0034847857196932787,"((square(square(sin(sin(x0)))) * cos(sin(square(x0)))) - cos(((cube(-0.05354173098633203) - sin(square(x0))) - cos(x0)) / exp(sin(-0.17074526510214008)))) - cos(cos(sin(square(x0)) - -3.198185284394799))"
35,0.0030230056783618993,"((cos(sin(square(x0))) * square(square(sin(sin(x0))))) - cos((((cube(sin(-0.05354173098633203)) * cube(log(1.1122016772236019))) - sin(square(x0))) - cos(x0)) / exp(-0.17074526510214008))) - cos(cos(sin(square(x0))))"
37,0.0029783524204364882,"((cos(sin(square(x0))) * square(square(sin(sin(x0))))) - cos((cos(x0) - ((cube(-0.05354173098633203) * sin(-0.05354173098633203)) - sin(square(x0)))) / exp(sin(-0.17074526510214008)))) - cos(cos(sin(square(x0))) - cube(-0.17074526510214008))"
38,0.00297786097092519,"((cos(sin(square(x0))) * square(square(sin(sin(x0))))) - cos((cos(x0) - ((cube(-0.05354173098633203) * sin(square(x0))) - sin(square(x0)))) / exp(sin(-0.17074526510214008)))) - cos(cos(sin(square(x0))) - cube(-0.17074526510214008))"
42,0.0029461601193317925,"((cos(sin(square(x0))) * square(square(sin(sin(x0))))) - cos((cos(x0) - ((cube(-0.05354173098633203) * sin(square(x0))) - sin(square(x0)))) / exp(sin(-0.17074526510214008)))) - cos(cos(sin(square(x0))) - cube((-0.17074526510214008 / 0.24537177491333245) - -0.4650199131075112))"
