Model,MSE_Train,NMSE_Train
Model_1,1247672894581654.5,1.5415573349567409
Model_2,1247369403678824.0,1.5411823579660706
Model_3,1220525743410118.0,1.508015779158421
Model_4,971859470946898.2,1.2007771447881843
Model_5,155306612855.6538,0.00019188847433861713
Model_6,21192909.212305706,2.6184815577208193e-08
Model_7,20676258.45327409,2.5546469765052675e-08
Model_8,669678.3529707287,8.274184536403853e-10
Model_9,654483.1720655843,8.086441076703432e-10
Model_10,3426.227598261275,4.233262025862838e-12
Model_11,3262.6867311704746,4.031199751108091e-12
Model_12,99.37457334730911,1.2278186303238256e-13
