complexity,loss,score,equation,sympy_format,lambda_format
1,0.128393,0.0,x0,x0,PySRFunction(X=>x0)
5,0.10060123,0.06098284710118458,x0 / exp(cos(x0)),x0/exp(cos(x0)),PySRFunction(X=>x0/exp(cos(x0)))
6,0.09747136,0.031605892968093796,cos(cos(exp(x0))) * x0,x0*cos(cos(exp(x0))),PySRFunction(X=>x0*cos(cos(exp(x0))))
7,0.0509057,0.6495836896933462,x0 * cos(x0 + exp(x0)),x0*cos(x0 + exp(x0)),PySRFunction(X=>x0*cos(x0 + exp(x0)))
8,0.03230372,0.4547925076939516,(cos(exp(x0)) - cos(x0)) + x0,x0 - cos(x0) + cos(exp(x0)),PySRFunction(X=>x0 - cos(x0) + cos(exp(x0)))
9,0.014895489,0.7741239784406414,(x0 - cos(x0)) / exp(cos(exp(x0))),(x0 - cos(x0))/exp(cos(exp(x0))),PySRFunction(X=>(x0 - cos(x0))/exp(cos(exp(x0))))
10,0.005414808,1.0119209926743944,sin(x0) + cos((x0 / x0) + exp(x0)),sin(x0) + cos(exp(x0) + x0/x0),PySRFunction(X=>sin(x0) + cos(exp(x0) + x0/x0))
11,0.003646744,0.3953027080784036,(sin(x0) - cos(x0 * x0)) / exp(cos(x0)),(sin(x0) - cos(x0*x0))/exp(cos(x0)),PySRFunction(X=>(sin(x0) - cos(x0*x0))/exp(cos(x0)))
14,0.0018399798,0.2280267071274862,cos(exp(x0) + (0.9124492 ^ x0)) + sin(x0),sin(x0) + cos(0.9124492**x0 + exp(x0)),PySRFunction(X=>sin(x0) + cos(0.9124492**x0 + exp(x0)))
15,0.0005889402,1.1391852217982135,(x0 - sin(cos(x0))) / exp(cos(1.4223186 ^ x0)),(x0 - sin(cos(x0)))/exp(cos(1.4223186**x0)),PySRFunction(X=>(x0 - sin(cos(x0)))/exp(cos(1.4223186**x0)))
16,0.0002099339,1.0315319312189057,sin(x0 * 1.2486931) + cos(exp(x0) + (x0 / x0)),sin(x0*1.2486931) + cos(exp(x0) + x0/x0),PySRFunction(X=>sin(x0*1.2486931) + cos(exp(x0) + x0/x0))
17,0.00010493519,0.6934497977723508,((x0 * 0.713971) - cos(x0 * x0)) / exp(sin(cos(x0))),(x0*0.713971 - cos(x0*x0))/exp(sin(cos(x0))),PySRFunction(X=>(x0*0.713971 - cos(x0*x0))/exp(sin(cos(x0))))
18,6.558115e-05,0.470054614395583,sin(x0 * 1.2524493) - sin(exp(x0) - 0.5847708),sin(x0*1.2524493) - sin(exp(x0) - 1*0.5847708),PySRFunction(X=>sin(x0*1.2524493) - sin(exp(x0) - 1*0.5847708))
20,6.107826e-05,0.0355661571910233,((exp(x0) * sin(x0)) + (exp(x0) - 2.733537)) * 0.2641261,(exp(x0)*sin(x0) + exp(x0) - 1*2.733537)*0.2641261,PySRFunction(X=>(exp(x0)*sin(x0) + exp(x0) - 1*2.733537)*0.2641261)
21,5.0218907e-05,0.1957644034595615,(sin(x0) - cos(x0 * -1.372713)) / (exp(cos(x0)) * 0.8349866),(sin(x0) - cos(x0*(-1.372713)))/((exp(cos(x0))*0.8349866)),PySRFunction(X=>(sin(x0) - cos(x0*(-1.372713)))/((exp(cos(x0))*0.8349866)))
22,1.1136781e-06,3.808723448214119,((exp(x0) - (1.4464005 ^ x0)) + -0.6016995) * 0.76092565,(-1.4464005**x0 + exp(x0) - 0.6016995)*0.76092565,PySRFunction(X=>(-1.4464005**x0 + exp(x0) - 0.6016995)*0.76092565)
25,2.1234081e-07,0.5524102806027342,((exp(x0) - 1.6847249) * 0.6686303) + ((x0 + sin(x0)) * -0.09611232),(x0 + sin(x0))*(-0.09611232) + (exp(x0) - 1*1.6847249)*0.6686303,PySRFunction(X=>(x0 + sin(x0))*(-0.09611232) + (exp(x0) - 1*1.6847249)*0.6686303)
