Complexity,Loss,Equation
1,44713.582,"x4"
2,39071.562,"exp(x4)"
3,37469.86,"x4 ^ x4"
4,10685.504,"exp(x4 + x4)"
5,10685.502,"exp(x4) * exp(x4)"
6,1663.0394,"exp(x0 + x4) * x2"
8,1569.6886,"(exp(x0 + x4) * x2) - x0"
9,229.47365,"(x4 / 0.03507996) * x4"
10,161.7694,"x3 + exp(2.5584357 + x4)"
11,93.75243,"exp(x4 + 2.5416195) + exp(x3)"
12,82.63277,"((exp(x4) + x3) / 0.083016925) - x0"
13,40.007515,"exp(2.5006554 + x4) + (exp(x3) * x4)"
14,18.061468,"(exp(x3) / sin(x4)) + (exp(x4) / 0.086557284)"
15,7.82607,"(exp(x4) * ((x4 * x4) + (x2 + x1))) + (exp(x0) * x3)"
16,0.9438027,"exp(2.5534408 + x4) + (x2 - (exp(x3) / cos(x3)))"
17,0.9304075,"exp(2.5596502 + x4) + (log(x2) - (exp(x3) / cos(x3)))"
19,0.37905225,"((x3 * exp(x0)) + (x1 ^ x2)) + (exp(x4) * ((x2 + x1) + (x4 * x4)))"
20,0.21031019,"((exp(x0) * x3) + (log(x3) + x3)) + (exp(x4) * ((x2 + x1) + (x4 * x4)))"
22,0.089980274,"(exp(x4) * ((x2 + x1) + (x4 * x4))) + ((exp(x0) * x3) + ((x4 + x0) * log(x3)))"
23,0.04396461,"((exp(1.7782719) + x3) / exp(-0.5379364 - x4)) + (x3 + (x0 * x1))"
25,0.0025340447,"exp((1.109395 ^ x3) + (x4 - -1.3863862)) + (exp(x1) + -3.7423244)"
