Model,MSE_Train,NMSE_Train
Model_1,14.518241821441805,0.018459200533633646
Model_2,14.451243037489665,0.018374015012983646
Model_3,7.92953064181412,0.010081991886831879
Model_4,1.847099436286387,0.002348492284349209
Model_5,0.41319753226265754,0.0005253594892443724
Model_6,0.17491577149941287,0.00022239644044462202
Model_7,0.13715110120568128,0.00017438059729968952
Model_8,0.06202688502215412,7.886400593008402e-05
Model_9,0.034891690840671175,4.4362996987298755e-05
Model_10,0.03240045920495671,4.1195523617936005e-05
Model_11,6.0653993617171793e-05,7.711844485821628e-08
