Model,MSE_Train,NMSE_Train
Model_1,880904203705657.8,1.4291084226038957
Model_2,880681284483328.1,1.4287467763126742
Model_3,861388352171637.5,1.3974474682297073
Model_4,695633798297563.0,1.1285405564112438
Model_5,114144542783.02055,0.00018517896361406328
Model_6,16468767.185050983,2.6717608787712324e-08
Model_7,16052955.927469319,2.6043029908506485e-08
Model_8,594413.4759005234,9.643288127644562e-10
Model_9,2860.4149574681796,4.640508117300161e-12
Model_10,0.32496805656734484,5.272021461175699e-16
