Model,MSE_Train,NMSE_Train
Model_1,42.49373405158335,0.06096869557399984
Model_2,26.71443077399627,0.0383290391782311
Model_3,14.318034483446048,0.020543073117075886
Model_4,5.404754939250435,0.007754575254394561
Model_5,4.179345646445829,0.005996395894683274
Model_6,2.1854903756550157,0.00313567400858368
Model_7,1.2673800351591682,0.0018183976829709877
Model_8,0.37599522998366486,0.0005394663289962383
Model_9,0.20842728679724812,0.00029904502585323357
Model_10,0.08645999647566555,0.00012405012932153786
Model_11,0.01149671052044287,1.649512473938884e-05
