0,1,2,3
2.6218349768275697,4.723941438681904,2.6532259940910796,2.662426876647433
0.021284868623894893,0.9910870802673131,0.19552449521435566,0.2253391621696142
0.21756042028701972,0.8372329156588871,0.07607733023537933,0.04960892310032761
0.18871605415251447,0.09196165796575206,0.05303520186188304,0.101183010856785
0.14313011358149108,0.11865874667358867,0.04130691394425512,0.025740071874379267
0.02569679303357497,0.14094130402862515,0.041318982251007386,0.025711706292600278
0.04794267252052342,0.10759082680554544,0.011442631780075319,0.019452204838512566
0.020723598227987527,0.015157034222909482,0.02500952856310712,0.039743690565475165
0.022424127271340355,0.018349205089766008,0.01827465771755099,0.0216041335507991
0.004374446171469981,0.002656232091906574,0.0076480515326861065,0.0051678552194888705
0.0032923496417941456,0.0008741516688040019,0.006941844477688974,0.002455153396399956
0.0023179311186785068,0.0010996561725762355,0.006861201082254187,0.0027088581526480415
0.002023656225556225,0.00081897385414198,0.0002095282085701755,0.0011569074990199213
0.0020289193144699125,0.0008171738055635647,0.00020442157882505363,0.0011498221666912944
4.4352317450591094e-05,4.3946363774249875e-05,0.0004190441147637336,0.00027812015094386133
