Model,MSE_Train,NMSE_Train
Model_1,3229.839685445134,3384.4706537705706
Model_2,0.5067218182129373,0.530981500752287
Model_3,0.4839903165253091,0.5071617115768033
Model_4,0.4839903165253091,0.5071617115768033
Model_5,0.0001202719799616472,0.00012603009012658681
Model_6,0.0001202719799616472,0.00012603009012658681
Model_7,0.00012027197996136074,0.00012603009012628665
Model_8,0.00011554228138405778,0.00012107395372478096
Model_9,0.00011167696265599488,0.00011702357999832286
Model_10,0.00011158373823340758,0.00011692589238742277
Model_11,0.00014205334427072033,0.00014885425339244374
Model_12,0.00010783572647331098,0.00011299844178694949
Model_13,0.0002163163550963177,0.00022667266089189858
Model_14,0.00010446498786440049,0.00010946632656934336
