Complexity,Loss,Equation
1,0.20278660976906368,"x0"
3,0.044897416549232586,"x0 * 1.7403091772569947"
5,0.026469162751024043,"1.7247796061077214 * (x0 + 0.07885434462564407)"
6,0.024261498447036244,"(sin(x0) - -0.07843656886253132) * 1.9043650982065243"
7,0.0018848855137191358,"sin(exp(x0) - -2.1323749185178777) * -1.8510524967931303"
8,0.0011395599402760366,"sin(x0) + sin(square(x0) + x0)"
9,0.0010122181617086853,"sin(x0) + sin(x0 * (x0 - -1.028813505499609))"
10,0.0004146216887366351,"sin((x0 - -69.08438607149833) + square(x0)) + sin(x0)"
11,0.00040859142048790706,"sin((x0 + -0.02866737478045447) * (x0 - -1.0353684111415842)) + sin(x0)"
12,7.568252517780799e-5,"(x0 + -0.04811747599797001) + sin((x0 - -0.8524136240535269) * (1.1835848866901284 * x0))"
14,7.169657724455677e-5,"((x0 / 1.007669844690939) + -0.046021675566958964) + sin((x0 * 1.1725152207239593) * (x0 - -0.8640883640524201))"
15,7.169657723431124e-5,"((x0 / 1.0076700242246457) + sin(-0.04603784084516782)) + sin((x0 * 1.1725146986238126) * (x0 - -0.864088918482556))"
16,5.926906217540906e-5,"sin((x0 - -0.8553751924231368) * (x0 * 1.183131965206037)) + ((-0.0005729889522831052 / x0) + (-0.04755510502321238 + x0))"
17,5.920593146724225e-5,"((x0 + -0.047526287280950937) + (-0.000573389241468617 / sin(x0))) + sin((x0 * 1.182977488404997) * (x0 - -0.85553311475411))"
18,5.7669416645533124e-5,"sin((1.176013222941893 * x0) * (x0 - -0.8627310536796584)) + ((-0.0005390917882754466 / x0) + ((x0 / 1.0049399502710128) + -0.04623715931613444))"
19,4.4342678203432524e-5,"((-0.044854945769405005 + (x0 / 0.848982112437201)) + (-0.2126146979679893 * square(x0))) + sin((x0 - -0.5970293650218373) * (x0 * 1.3484254260337145))"
20,3.726218704396055e-5,"(-0.04634558576520716 + ((x0 * 1.2029430509049062) * (x0 - -1.6483734598813))) - ((sin(x0) - -0.8007548466815879) * (cube(x0) * sin(x0)))"
21,3.041212894003928e-5,"(((x0 * 1.1902782981896463) * (x0 - -1.6545179716212561)) + -0.04566524284867889) - (((x0 * 0.8410707231767887) - -0.7752266044652173) * (sin(x0) * cube(x0)))"
22,3.041212893518581e-5,"(((x0 * 1.1902780120903522) * (x0 - -1.6545184245317264)) + sin(-0.04568111407292344)) - (((0.84107106413887 * x0) - -0.7752260270442874) * (sin(x0) * cube(x0)))"
23,3.0412128932986808e-5,"(((x0 * 1.1902778166631534) * (x0 - -1.6545186997513421)) + sin(sin(-0.04569699992063091))) - (((0.8410711295121163 * x0) - -0.7752257367798401) * (sin(x0) * cube(x0)))"
24,2.9167894246684068e-5,"(((-0.00040273190337360615 / x0) + -0.04648604246879994) + ((x0 * 1.2056139442985563) * (x0 - -1.6462553616592486))) - ((sin(x0) - -0.8054920894011277) * (sin(x0) * cube(x0)))"
25,2.647797231422951e-5,"((-0.04562090303923071 + (-0.0002864485578040427 / x0)) + ((1.1893321494785887 * x0) * (x0 - -1.6578292432284674))) - (((0.8457622146325965 * x0) - -0.7723845594577992) * (cube(x0) * sin(x0)))"
27,2.6475062365785564e-5,"(((1.188634679071443 * x0) * (x0 - -0.8175422790873974)) + ((x0 - 0.04556731806546215) + (-0.0002869913092344852 / x0))) - ((cube(x0) * sin(x0)) * ((x0 * 0.8461517952047984) - -0.7712421414783301))"
28,2.647495877611861e-5,"(((x0 - -0.8176486696668233) * (x0 * 1.188493363824616)) + ((-0.00028700819456857984 / x0) + (x0 - 0.045558366100262516))) - (((x0 * 0.8462387013116409) - cube(-0.9169601818944811)) * (cube(x0) * sin(x0)))"
29,2.6474958732791908e-5,"(((x0 - -0.8176499759244513) * (x0 * 1.1884918075699213)) + ((x0 - 0.045558323998624715) - (0.0002870123471466392 / x0))) - (((x0 * 0.8462401385111921) - (-0.7786691473101089 / 1.009957984317477)) * (sin(x0) * cube(x0)))"
