Model,MSE_Train,NMSE_Train
Model_1,3.9929398508181526,28.711274767379905
Model_2,0.1624047482324814,1.1677730004058322
Model_3,0.1494259184831384,1.0744485925723213
Model_4,0.07784466677357782,0.5597428712714936
Model_5,0.03884949401769097,0.27934768340851873
Model_6,0.018816371685018214,0.1352993127264388
Model_7,0.004949554416455096,0.035589821569143615
Model_8,0.0030156330169138733,0.021683939999360687
Model_9,0.0015331605791911503,0.011024206799071354
Model_10,0.0005698470564998563,0.004097491078208369
Model_11,0.0002596925168871835,0.0018673216942781188
Model_12,0.00023834551700370628,0.00171382587365158
Model_13,0.00011978995265689933,0.0008613508776995353
Model_14,4.117363481862394e-05,0.00029605944156835983
Model_15,4.1173658058253776e-05,0.00029605960867315544
Model_16,1.9250677088814666e-05,0.0001384221901669299
Model_17,8.832143669040735e-08,6.350761923319343e-07
