0,1,2,3
815.1691000000001,194.0342,101.37509999999999,437.3237
800.7930870705941,187.37181578880447,96.45606375085553,427.20153427812215
798.3848514946634,190.75047854232824,99.78126783158612,429.2203008162731
521.4106818142034,118.0347835958112,56.48337154814344,279.5697434788678
393.4993144094739,138.4222606451126,68.20988548864551,293.2986073522146
26.180764280414564,25.822751697070544,13.268603404234653,32.95979912110596
26.18076428041445,25.822751697070544,13.268603404234653,32.95979912110596
11.760356148515598,16.298627830125156,23.957697483109115,4.1421281995448
14.606556148515551,14.119127830125166,22.03459748310911,6.680628199544799
0.9601591390106705,4.81225446052153,7.411203202230951,1.007781861837202
0.6882619176456046,1.7425348787633936,4.503623104568561,2.973613236281949
1.9266290360750418,0.5692295646895218,2.196370272808025,4.439254322185661
0.6240257016218038,1.7080394273891955,4.1555041738238,2.7417636775633696
0.46481575148538923,1.7597417961571864,2.1952759412015155,2.068108448932321
0.15980914626015874,0.8950927000927038,0.39959630280827696,0.6002656173990886
0.15289956386004633,0.8939121715105216,0.4001682628056358,0.6033831122161928
0.14705137262944845,0.017448805935202927,0.42749373890984543,0.28234269074664553
