Complexity,Loss,Equation
1,0.14474016091804487,"x0"
3,0.05618336027899606,"x0 + x1"
4,0.04081858059835521,"x0 + sin(x1)"
5,0.0005820422236163863,"x0 + (x1 + -0.2357993173367226)"
7,0.0005505139805185331,"(-0.22350772438486527 + (x1 * 0.9769003650744006)) + x0"
8,0.00038227593800254517,"x1 + sin((x0 / 0.9223299455734882) - 0.2562834607232157)"
10,0.00029737095933545096,"(x0 + cos(1.7197000944380312 + x1)) - (x1 * -1.703928599037728)"
11,0.0002641093186186201,"cos(sin(x0) - 0.5428292360634743) * ((x0 - 0.21136453225824595) + x1)"
12,0.00020743920845255347,"cos((x0 - 0.6546094688256617) / 1.3118308962923921) * ((x0 - 0.21290418453640608) + x1)"
13,0.00015554206380945647,"cos((x0 - 0.6445833451574738) * cos(x1)) * ((x0 - 0.21136453225824595) + x1)"
14,0.00012900391567951587,"cos(cos(x1) * (0.8530937836136862 - x0)) * (sin(x0 - 0.17235029134848642) + x1)"
15,0.00011684485072498577,"((x0 * 0.9396978645987552) + (-0.17505066478894982 + x1)) * cos((x0 - 0.7642652509717057) * cos(x1))"
16,6.162838075610332e-5,"(sin(x0 / 1.3228390648331247) / (0.6132264877141472 + (0.03647803410342434 / x1))) + (sin(x1) * sin(x1))"
17,5.9907017826429996e-5,"(sin(x1) * sin(x1)) + (sin(x0 / 1.3533853199228236) / (sin(0.6409591655472762) + (0.03661917549046715 / x1)))"
18,3.8419607159820345e-5,"sin(sin(x1) * (x1 - 0.03861075680592912)) + (sin(x0 / 1.2501687457229305) / ((0.03183327379623113 / x1) + 0.6522908734784678))"
