Model,MSE_Train,NMSE_Train
Model_1,2.831553031648906,3.730104178471553
Model_2,0.7620367497271481,1.003857753160586
Model_3,0.4643446837964216,0.6116975475721366
Model_4,0.38636749918421687,0.5089754657688325
Model_5,0.11046041639038685,0.14551338298387853
Model_6,0.10055487477482467,0.13246446539086565
Model_7,0.0891367729823479,0.1174229991953591
Model_8,0.07154698131834941,0.09425134934421117
Model_9,0.02959767559241981,0.03899005675201488
Model_10,0.02700711895459413,0.035577425580599495
Model_11,0.024431578480838864,0.03218457572908793
Model_12,0.003216362425066637,0.0042370270968343825
Model_13,0.0032118284023499354,0.0042310542695937065
Model_14,0.0004453224224887125,0.0005866388551885635
Model_15,0.000445322422488711,0.0005866388551885616
Model_16,0.0004330488757961208,0.0005704704814053461
Model_17,0.0001361199693549226,0.00017931561259459862
