Complexity,Loss,Equation
1,0.34789585555470637,"-0.28333635337343943"
2,0.07676745604154879,"cos(x1)"
4,0.027698022458387952,"cos(x1) / 0.6627862752058198"
5,0.025375773410455056,"1.6507512579650423 * sin(cos(x1))"
6,0.004594765912358358,"cos(x1) / cos(sin(x0))"
7,1.3893284322366252e-7,"cos(x1) * (1.9999637165565805 * sin(x0))"
9,1.3795219737725568e-7,"((1.9995989949165232 * sin(x0)) - -0.00029281210533956854) * cos(x1)"
10,1.379521973772504e-7,"((1.9995989949165232 * sin(x0)) - sin(-0.00029281210533956854)) * cos(x1)"
12,1.3667105390097955e-7,"(1.999910459922029 * (cos(x1) * sin(x0))) + (7.1530740273293985e-6 / cos(x1))"
13,6.756665653404876e-8,"((sin(x0) * cos(x1)) * 1.9999174108841757) - (2.913634760694532e-5 / (-2.1295536949253258 + x1))"
14,6.683198687640383e-8,"((sin(x0) * cos(x1)) * 1.9998562167509808) + (2.4722735060920218e-5 / (cos(x1) + 0.5330393356434624))"
15,6.43820695368813e-8,"(1.9999151497216685 * (cos(x1) * sin(x0))) - ((x0 * 1.2373435054468689e-5) / (-2.1309782819386 + x1))"
16,6.118108661598842e-8,"(4.1399799194105894e-5 / ((x1 + -2.128240111390199) / cos(x0))) + ((sin(x0) * cos(x1)) * 1.9999653492347385)"
17,6.004255880638114e-8,"(-5.1100369249921745e-5 / ((x1 + -2.1274576913393175) / (x0 - 1.8088348707223818))) + ((cos(x1) * sin(x0)) * 1.999999091948044)"
18,4.685039266426471e-8,"((sin(x0) * cos(x1)) * 1.9999040639572723) - ((1.979686079535642e-5 / (x1 + -2.128775998440552)) / cos(x0 ^ x1))"
20,4.6730931136350405e-8,"((sin(x0) * cos(x1)) * 1.9999040639572723) - (((1.979686079535642e-5 * 1.0257516782187996) / (x1 + -2.128775998440552)) / cos(x0 ^ x1))"
