Model,MSE_Train,NMSE_Train
Model_1,3415.0983106149824,2444.2972408995356
Model_2,0.8579818254852676,0.6140855747130555
Model_3,0.7605030999690117,0.5443168716905996
Model_4,0.606564749188034,0.4341381734923593
Model_5,0.2021496239484407,0.14468507876631914
Model_6,0.20203134108955262,0.14460041986653663
Model_7,0.19187874301946825,0.13733387431101488
Model_8,0.1886102648989586,0.1349945179220436
Model_9,0.1885851031055712,0.13497650880588966
Model_10,0.1831345801826665,0.13107539178665034
Model_11,0.180346238155419,0.12907968445878193
Model_12,0.17934080435428518,0.1283600626960995
Model_13,0.17816540716368925,0.12751879259239426
Model_14,0.1781649354320404,0.12751845495866812
Model_15,0.17774217136266182,0.12721586892618947
Model_16,0.17774197465412578,0.12721572813547477
Model_17,0.17766163115414693,0.12715822367221757
