complexity,loss,score,equation,sympy_format,lambda_format
1,30052.768,0.0,x4,x4,PySRFunction(X=>x4)
2,26795.701,0.11471330568190219,exp(x4),exp(x4),PySRFunction(X=>exp(x4))
4,98.4774,2.803084831478067,exp(x3 + x4),exp(x3 + x4),PySRFunction(X=>exp(x3 + x4))
5,98.47661,8.022177360274373e-06,exp(x4) * exp(x3),exp(x3)*exp(x4),PySRFunction(X=>exp(x3)*exp(x4))
6,81.39285,0.19053162673787313,exp(x2 + x4) + x4,x4 + exp(x2 + x4),PySRFunction(X=>x4 + exp(x2 + x4))
7,53.000374,0.42898846118169026,exp(x4) + exp(x0 + x0),exp(x4) + exp(x0 + x0),PySRFunction(X=>exp(x4) + exp(x0 + x0))
8,41.01022,0.25647766619618617,exp(x4) * (exp(x0) + sin(x2)),(exp(x0) + sin(x2))*exp(x4),PySRFunction(X=>(exp(x0) + sin(x2))*exp(x4))
10,18.239155,0.4051253235580647,(x2 / sin(exp(x4))) + exp(x4 + x2),x2/sin(exp(x4)) + exp(x2 + x4),PySRFunction(X=>x2/sin(exp(x4)) + exp(x2 + x4))
11,4.8803916,1.3183451942715172,exp(x2) + ((x1 * (x2 + x0)) * exp(x3)),x1*(x0 + x2)*exp(x3) + exp(x2),PySRFunction(X=>x1*(x0 + x2)*exp(x3) + exp(x2))
15,3.4289722,0.08824122410479117,((x3 * x1) * (exp(x4) + exp(x3))) + ((x4 * x1) + x0),x0 + x1*x3*(exp(x3) + exp(x4)) + x1*x4,PySRFunction(X=>x0 + x1*x3*(exp(x3) + exp(x4)) + x1*x4)
16,1.1613191,1.082704051908514,(((x0 + x1) * exp(x4)) * x2) - (sin(x0 + x1) * exp(x1)),x2*(x0 + x1)*exp(x4) - exp(x1)*sin(x0 + x1),PySRFunction(X=>x2*(x0 + x1)*exp(x4) - exp(x1)*sin(x0 + x1))
