Complexity,Loss,Equation
1,0.049192453758474114,"1.2964377833886982"
3,4.0078690044220605e-7,"x0 ^ 0.49999497054725345"
5,4.0054446230938244e-7,"(x0 - -7.567742742092474e-5) ^ 0.49997478762600245"
7,3.322713926030878e-7,"(0.0027706090856133452 ^ x0) + (x0 ^ 0.4999665437804653)"
8,3.3227139260290134e-7,"(sin(0.0027706090856133452) ^ x0) + (x0 ^ 0.4999665437804653)"
9,2.224153691940422e-7,"((x0 ^ 0.6716433275800516) - -0.18264978805549933) - (0.18071998958885768 * x0)"
10,1.3653451059930492e-7,"(0.0007394442178060588 * cos(x0 / 0.18235836354166365)) + (x0 ^ 0.5000591366832717)"
11,1.365345086748247e-7,"(sin(0.0007394442178060588) * cos(x0 / 0.18235836354166365)) + (x0 ^ 0.5000591366832717)"
12,1.365345067503613e-7,"(sin(sin(0.0007394442178060588)) * cos(x0 / 0.18235836354166365)) + (x0 ^ 0.5000591366832717)"
14,2.0824278387939923e-8,"((0.020418827776274743 ^ x0) + ((x0 ^ 0.5089514872488268) + -0.019255523987739644)) - (-0.011152324169859638 * sin(x0))"
15,2.075466858425531e-8,"((sin(0.020418827776274743) ^ x0) + ((x0 ^ 0.5089514872488268) + -0.019255523987739644)) - (-0.011152324169859638 * sin(x0))"
16,7.426926613574437e-10,"(((x0 ^ 0.512428992658128) + -0.026647086301720562) + (x0 * (0.02151644130565831 ^ x0))) - (sin(x0) * -0.01492534767265814)"
17,7.415479874960972e-10,"(((x0 ^ 0.512428992658128) + -0.026647086301720562) + (x0 * (0.02151644130565831 ^ x0))) - (sin(x0) * sin(-0.01492534767265814))"
18,7.408166356916762e-10,"(((x0 ^ 0.512428992658128) + -0.026647086301720562) + (x0 * (0.02151644130565831 ^ x0))) - (sin(x0) * sin(sin(-0.01492534767265814)))"
19,7.345988284736829e-10,"(((x0 ^ 0.512428992658128) + -0.026647086301720562) + ((x0 + 0.004567737613238295) * (0.02151644130565831 ^ x0))) - (sin(x0) * sin(-0.01492534767265814))"
21,3.5669105516285023e-10,"((-0.022007648619788354 + (x0 ^ 0.5102455425780832)) + ((0.01515844002599829 ^ x0) * (x0 * 1.271612795174292))) - ((-0.006465116512256561 * sin(x0)) / cos(1.030188351473565))"
23,3.025637084240419e-10,"(((x0 ^ 0.5104250633252426) + -0.022394221007631613) + ((0.015370558669895425 ^ x0) * (1.2716049525720572 * x0))) - ((sin(x0) * -0.0024541506968980527) / (cos(-1.2551804932192443) ^ 1.4101887126529673))"
26,2.4879074189640947e-11,"(((-0.02702614953122142 / x0) + (x0 ^ 0.5036362744040956)) + ((x0 * 1.2717477594746591) * (0.02047375951245172 ^ x0))) - ((sin(x0) * sin(-0.0018894958142599359)) / (cos(-1.2551514508705097) ^ 1.4101808332416623))"
28,2.095725823429325e-11,"(((-0.026838703124416552 / x0) + (x0 ^ 0.5036122548714435)) + ((1.2717514355897361 * x0) * (0.02036645567119847 ^ x0))) - ((sin(x0) * sin(0.00389511665237373)) / (cos(-1.2550909164615756) * (1.4101949536285052 * -0.9106559644017975)))"
