Model,MSE_Train,NMSE_Train
Model_1,3033.84765420974,2944.397794216547
Model_2,1.3265042645284653,1.2873936583720225
Model_3,1.0397151867032217,1.0090602598632563
Model_4,0.4707350610229355,0.45685592465827285
Model_5,0.27398117449951587,0.2659031229646124
Model_6,0.24586023780381056,0.23861130300020303
Model_7,0.011662271530522836,0.011318421517434554
Model_8,0.011662271530522683,0.011318421517434406
Model_9,0.011550436065791233,0.011209883405702411
Model_10,0.010698448564442426,0.010383015874568937
Model_11,0.010501399476373244,0.010191776575041746
Model_12,0.010501399476373085,0.010191776575041592
Model_13,0.010448944448776108,0.01014086812967592
Model_14,0.010252249261180495,0.009949972296232895
Model_15,0.010088921128986753,0.00979145972507677
Model_16,0.010072827782534743,0.009775840874298582
Model_17,0.010067676761562224,0.009770841725851426
Model_18,0.009901425570092779,0.009609492278798848
Model_19,0.009825205466219348,0.009535519445849084
Model_20,0.00982335007186887,0.009533718755881885
Model_21,0.009815317288855808,0.009525922811167173
Model_22,0.009748654080799595,0.00946122509884673
Model_23,0.009748651861004112,0.009461222944499621
Model_24,0.009666168882457974,0.009381171891258807
Model_25,0.009639282139793849,0.009355077876391558
