Model,MSE_Train,NMSE_Train
Model_1,4.089651694508575,17.29137234124431
Model_2,0.3482543768701384,1.4724471788185327
Model_3,0.29134457545476644,1.2318280161986912
Model_4,0.2318352601807534,0.9802179024187929
Model_5,0.16559392489131675,0.7001442730657459
Model_6,0.30304420409647687,1.281294975785921
Model_7,0.04497352311441179,0.1901516294683616
Model_8,0.028949480553663025,0.12240070419961512
Model_9,0.004593278781564707,0.019420747685143926
Model_10,0.004162523851163508,0.017599481610237045
Model_11,0.00033692816313654877,0.001424559047135586
Model_12,0.00021479801979210463,0.0009081830962217308
Model_13,6.815313386770544e-05,0.00028815686565962436
Model_14,1.7224393487712638e-05,7.282610437169062e-05
Model_15,9.107709138567291e-07,3.850811796569007e-06
