complexity,loss,score,equation,sympy_format,lambda_format
1,3.899272,0.0,x0,x0,PySRFunction(X=>x0)
2,0.8351305,1.5409571479622826,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,0.33599535,0.9104906794826716,cos(exp(x0)),cos(exp(x0)),PySRFunction(X=>cos(exp(x0)))
4,0.14448881,0.843895255474195,cos(exp(sin(x0))),cos(exp(sin(x0))),PySRFunction(X=>cos(exp(sin(x0))))
5,0.009787826,2.692062696554753,(x1 - x1) - x1,-x1 - x1 + x1,PySRFunction(X=>-x1 - x1 + x1)
6,0.009145286,0.06790081327879324,sin(x0 - x1) - x0,-x0 + sin(x0 - x1),PySRFunction(X=>-x0 + sin(x0 - x1))
7,0.008806819,0.0377122474956231,sin(sin(x0 - x1)) - x0,-x0 + sin(sin(x0 - x1)),PySRFunction(X=>-x0 + sin(sin(x0 - x1)))
9,0.0065228096,0.15011055220693323,(-0.03579837 / x0) - x1,-x1 - 0.03579837/x0,PySRFunction(X=>-x1 - 0.03579837/x0)
10,0.005560625,0.159594691347601,(cos(x0) * (cos(x0) - cos(x1))) - x1,-x1 + (cos(x0) - cos(x1))*cos(x0),PySRFunction(X=>-x1 + (cos(x0) - cos(x1))*cos(x0))
11,0.0035503143,0.44867437723731324,((x1 - sin(x0)) * sin(x0 + x1)) - x1,-x1 + (x1 - sin(x0))*sin(x0 + x1),PySRFunction(X=>-x1 + (x1 - sin(x0))*sin(x0 + x1))
13,0.0019027037,0.3118801300561097,(cos(x0 - -0.1917966) - cos(x1)) - x1,-x1 - cos(x1) + cos(x0 - 1*(-0.1917966)),PySRFunction(X=>-x1 - cos(x1) + cos(x0 - 1*(-0.1917966)))
14,0.0004968088,1.3428259098215705,((-0.030236475 / x0) / cos(x1 + x0)) - x1,-x1 - 0.030236475/(x0*cos(x0 + x1)),PySRFunction(X=>-x1 - 0.030236475/(x0*cos(x0 + x1)))
15,0.00035181452,0.3451011389253718,((-0.024222968 / sin(x0)) / cos(x0 + x1)) - x1,-x1 - 0.024222968/(sin(x0)*cos(x0 + x1)),PySRFunction(X=>-x1 - 0.024222968/(sin(x0)*cos(x0 + x1)))
16,5.5544228e-05,1.8459245006062,((0.03621995 / x0) / ((x0 * x1) - cos(x1))) - x1,-x1 + 0.03621995/(x0*(x0*x1 - cos(x1))),PySRFunction(X=>-x1 + 0.03621995/(x0*(x0*x1 - cos(x1))))
17,1.2950502e-05,1.4560450524233688,((0.033001214 / sin(x0)) / ((x1 * x0) - cos(x1))) - x1,-x1 + 0.033001214/((x0*x1 - cos(x1))*sin(x0)),PySRFunction(X=>-x1 + 0.033001214/((x0*x1 - cos(x1))*sin(x0)))
22,1.2191623e-05,0.012077095064560112,((0.036260456 / x0) / ((x0 * x1) - cos(x1))) - (x1 / 1.0066534),-x1/1.0066534 + 0.036260456/(x0*(x0*x1 - cos(x1))),PySRFunction(X=>-x1/1.0066534 + 0.036260456/(x0*(x0*x1 - cos(x1))))
23,1.1911248e-05,0.02326591277843063,(sin(0.03628773 / x0) / ((x1 * x0) - cos(x1))) - (x1 * 0.9934198),-0.9934198*x1 + sin(0.03628773/x0)/(x0*x1 - cos(x1)),PySRFunction(X=>-0.9934198*x1 + sin(0.03628773/x0)/(x0*x1 - cos(x1)))
25,1.3884525e-07,2.225939219582464,(((x0 + -0.23652638) * -0.7655601) * (x0 - (x1 + -0.21139885))) - x1,-x1 + (x0 - 0.23652638)*(-0.7655601)*(x0 - (x1 - 0.21139885)),PySRFunction(X=>-x1 + (x0 - 0.23652638)*(-0.7655601)*(x0 - (x1 - 0.21139885)))
