Model,MSE_Train,NMSE_Train
Model_1,3.3709276339221637,3.8992725398576957
Model_2,0.721971841150931,0.8351306466566916
Model_3,0.29046863904539294,0.335995462056748
Model_4,0.12491083814225755,0.14448883333992113
Model_5,0.008461590355451536,0.009787824153954752
Model_6,0.007906111726710992,0.00914528215995601
Model_7,0.007613507299722769,0.008806816155609172
Model_8,0.005638976981577981,0.006522806326629191
Model_9,0.004807169934705376,0.00556062536976402
Model_10,0.0030692511349713555,0.0035503125454508693
Model_11,0.001644892394789486,0.001902705855052926
Model_12,0.00042949170996448753,0.0004968084197086391
Model_13,0.0003041440866547964,0.000351814341345938
Model_14,4.8017604598906216e-05,5.554368036800844e-05
Model_15,1.1195392979635284e-05,1.2950111411206723e-05
Model_16,1.0539779461695856e-05,1.2191739810008553e-05
Model_17,1.0297430078330078e-05,1.191140561175995e-05
Model_18,1.2003132492251632e-07,1.3884452590533176e-07
