Complexity,Loss,Equation
1,9420.378537851075,"2.7410199623259195"
3,0.0017504744423166782,"74.06057268221281 + 25.739072798011776"
5,0.00014409676621125804,"99.67167239049105 + (x0 * 0.06424985070563594)"
6,8.7601102111456e-5,"100.72857373013757 - cos(x0 * -0.18209278670759307)"
7,8.186284576901976e-5,"((x0 ^ 2.3506154652965554) * 0.010573852809903306) + 99.73792400182056"
8,1.0974045693092456e-6,"99.80708955265546 + (-0.05151500442802618 * sin(x0 ^ 1.4760947741360742))"
12,1.1495627567967469e-7,"99.8033025154045 + (sin(x0 ^ 1.499916411518022) * ((-0.0054912616281966855 * x0) + -0.03979134158268732))"
13,1.1495627567939038e-7,"(((-0.005491260249406041 * x0) + sin(-0.03980185226129559)) * sin(x0 ^ 1.4999164080114968)) + 99.80330251687147"
16,9.79576910612021e-8,"(99.80255413406242 - (-0.0022017646020207086 / x0)) + (sin(x0 ^ 1.4983968351947756) * ((-0.004758491528614748 * x0) + -0.04178192650775735))"
17,9.786985461554878e-8,"(99.80255413406242 - (-0.0022017646020207086 / x0)) + (sin(x0 ^ 1.4983968351947756) * ((-0.004758491528614748 * x0) + sin(-0.04178192650775735)))"
18,6.757070296331267e-8,"(sin(x0 ^ 1.4998846336399307) * ((-0.005162807748644317 * x0) + -0.04057060817248278)) + (99.8034003723888 + ((0.001777043610792862 ^ x0) ^ x0))"
19,6.748263061599214e-8,"(sin(x0 ^ 1.4998846336399307) * ((-0.005162807748644317 * x0) + sin(-0.04057060817248278))) + (99.8034003723888 + ((0.001777043610792862 ^ x0) ^ x0))"
