complexity,loss,score,equation,sympy_format,lambda_format
1,0.4942536,0.0,x0,x0,PySRFunction(X=>x0)
4,0.052291356,0.7487392218743478,sin(x0) + x0,x0 + sin(x0),PySRFunction(X=>x0 + sin(x0))
5,0.016808279,1.1349595175210427,x0 + cos(log(x0)),x0 + cos(log(x0)),PySRFunction(X=>x0 + cos(log(x0)))
6,0.008972392,0.6277192554552559,log(exp(x0) + exp(x0)),log(2*exp(x0)),PySRFunction(X=>log(2*exp(x0)))
7,0.0013526698,1.8920720380432794,x0 - sin(sin(x0 + x0)),x0 - sin(sin(x0 + x0)),PySRFunction(X=>x0 - sin(sin(x0 + x0)))
11,0.0013195956,0.006188735780466549,sin(sin(x0 * -1.9953398)) + x0,x0 + sin(sin(x0*(-1.9953398))),PySRFunction(X=>x0 + sin(sin(x0*(-1.9953398))))
13,0.00051230093,0.4730841993595227,(x0 + 1.1667187) - exp(sin(x0 + x0)),x0 - exp(sin(x0 + x0)) + 1.1667187,PySRFunction(X=>x0 - exp(sin(x0 + x0)) + 1.1667187)
16,0.00033971886,0.1369312710282005,sin(sin(-1.6352719 * x0)) + exp(0.9441276),sin(sin(-1.6352719*x0)) + exp(0.9441276),PySRFunction(X=>sin(sin(-1.6352719*x0)) + exp(0.9441276))
20,7.676774e-05,0.3718334733444441,(sin(x0 / -0.08858931) / (x0 + x0)) + (x0 + 0.6962623),x0 + 0.6962623 + sin(x0/(-0.08858931))/(x0 + x0),PySRFunction(X=>x0 + 0.6962623 + sin(x0/(-0.08858931))/(x0 + x0))
21,2.181876e-05,1.258014349631202,(0.597668 + x0) + (sin(x0 / 0.29853097) / (exp(x0) / x0)),x0 + 0.597668 + sin(x0/0.29853097)/((exp(x0)/x0)),PySRFunction(X=>x0 + 0.597668 + sin(x0/0.29853097)/((exp(x0)/x0)))
25,5.976967e-07,0.899360498631034,(sin(x0 / 0.2989917) / (exp(0.6153301) ^ x0)) + (x0 + 0.591968),x0 + 0.591968 + sin(x0/0.2989917)/(exp(0.6153301)**x0),PySRFunction(X=>x0 + 0.591968 + sin(x0/0.2989917)/(exp(0.6153301)**x0))
