Complexity,Loss,Equation
1,1662.6891,"x0"
2,1439.5073,"exp(x0)"
4,398.11288,"exp(x0 + x0)"
5,55.47422,"exp(exp(x0) - x0)"
6,18.664568,"exp(x0 + x0) * x0"
7,18.664564,"(x0 * exp(x0)) * exp(x0)"
8,9.906298,"(x0 + exp(x0 + x0)) * x0"
9,4.9070654,"exp(x0 + x0) * (x0 - cos(x0))"
10,2.7602715,"exp(x0) + exp(sin(x0) + (x0 * x0))"
11,1.9060093,"x0 + ((x0 - cos(x0)) * exp(x0 + x0))"
12,1.1488587,"(x0 * exp(x0 / 0.48207483)) - x0"
13,0.02432717,"(x0 * exp(x0 / 0.4737532)) - exp(x0)"
16,0.0068478608,"(exp(x0 / 0.48160774) * x0) - exp(sin(x0 ^ x0))"
19,0.004442959,"(exp(x0 / 0.47744307) * x0) - (log(x0 * x0) + exp(sin(x0)))"
21,0.003842545,"cos(x0) + (((x0 * 1.6378659) + -0.91125053) * exp(x0 + x0))"
22,0.003179307,"cos(sin(x0)) + (exp(x0 + x0) * ((1.6388506 * x0) + -0.93492943))"
23,0.0026393442,"((-0.65992194 + (x0 * 1.5078516)) * exp(x0 + x0)) + cos(x0 + x0)"
25,6.433459e-5,"(((x0 ^ x0) * (20.41619 * x0)) + (x0 * -21.627419)) - -7.352655"
