gamma1,lambda1,delta,epsilon,NRow,NCol,W1,Model_1_Y_pred,Model_1_Residuals,Model_2_Y_pred,Model_2_Residuals,Model_3_Y_pred,Model_3_Residuals,Model_4_Y_pred,Model_4_Residuals,Model_5_Y_pred,Model_5_Residuals,Model_6_Y_pred,Model_6_Residuals,Model_7_Y_pred,Model_7_Residuals,Model_8_Y_pred,Model_8_Residuals,Model_9_Y_pred,Model_9_Residuals,Model_10_Y_pred,Model_10_Residuals,Model_11_Y_pred,Model_11_Residuals,Model_12_Y_pred,Model_12_Residuals,Model_13_Y_pred,Model_13_Residuals,Model_14_Y_pred,Model_14_Residuals,Model_15_Y_pred,Model_15_Residuals,Model_16_Y_pred,Model_16_Residuals,Model_17_Y_pred,Model_17_Residuals,Model_18_Y_pred,Model_18_Residuals,Model_19_Y_pred,Model_19_Residuals,Model_20_Y_pred,Model_20_Residuals
-0.5134601761141788,1.4888867258003615,-0.9504795130199479,0.9915399081755669,0.019796115632145814,-1.7116916538316453,-0.48272634201414993,4.352697490688031e-06,4.254579385964875e-06,1.1398019814040008e-06,1.0416838766808439e-06,1.0577579379276148e-06,9.59639833204458e-07,2.1363155004675957e-06,2.038197395744439e-06,1.542218240391726e-06,1.444100135668569e-06,1.2732294866830217e-06,1.1751113819598648e-06,1.5378865231113646e-06,1.4397684183882077e-06,2.0335541669312177e-06,1.935436062208061e-06,1.963883518566393e-06,1.865765413843236e-06,1.6842554764737934e-06,1.5861373717506364e-06,1.3292459208534482e-06,1.2311278161302913e-06,6.03665369441168e-07,5.055472647180111e-07,1.0014700403822342e-06,9.033519356590773e-07,1.1432043724337439e-06,1.045086267710587e-06,8.298759474670859e-07,7.31757842743929e-07,1.253933753007018e-06,1.155815648283861e-06,1.1981702722745106e-06,1.1000521675513537e-06,1.0763665677203754e-06,9.782484629972185e-07,6.207482087693026e-07,5.226301040461457e-07,3.559565506434438e-07,2.578384459202869e-07
-0.5258548647153145,-0.7366867012105651,-1.1579267057729894,0.4052351708994996,-1.5434047629769536,0.885873892627307,-0.50029023799582,-4.499075331303224e-07,5.10124190048775e-07,1.1398019814040008e-06,1.0795853244855482e-06,1.0577579379276148e-06,9.975412810091623e-07,2.155780916140101e-06,2.095564259221648e-06,1.5477516958496435e-06,1.487535038931191e-06,2.548348828583341e-06,2.4881321716648885e-06,3.7998834647367234e-06,3.7396668078182706e-06,3.415290239985653e-06,3.3550735830672e-06,3.2979551898452893e-06,3.237738532926837e-06,3.4927120379039883e-06,3.432495380985536e-06,1.729213107613302e-06,1.6689964506948494e-06,6.751307152296017e-07,6.149140583111491e-07,1.0021772684414313e-06,9.419606115229787e-07,1.6831297410753961e-06,1.6229130841569435e-06,7.786378427899296e-07,7.18421185871477e-07,1.7607651769491373e-06,1.7005485200306847e-06,1.650075146988351e-06,1.5898584900698984e-06,1.0828669664036117e-06,1.0226503094851591e-06,1.2056344467051418e-06,1.1454177897866892e-06,1.079840550713326e-06,1.0196238937948734e-06
-0.43655063522089055,-0.9869846753171786,-0.11013295538340927,-1.0160959948968808,-0.6650363217437565,0.7383612835908269,-0.5249711759480579,-9.90030044168048e-07,9.969872600977738e-07,1.1398019814040008e-06,1.132844765474275e-06,1.0577579379276148e-06,1.050800721997889e-06,2.0097961548447557e-06,2.00283893891503e-06,1.5428263382000682e-06,1.5358691222703424e-06,1.681565360824251e-06,1.6746081448945252e-06,1.8214176785753937e-06,1.814460462645668e-06,2.445315122403014e-06,2.4383579064732883e-06,2.168562658236919e-06,2.1616054423071933e-06,2.0414052766665994e-06,2.0344480607368736e-06,1.1792654068062277e-06,1.172308190876502e-06,3.7609182711815187e-07,3.6913461118842605e-07,4.864316182105795e-07,4.794744022808537e-07,1.4593758530282135e-06,1.4524186370984877e-06,3.1783571953785504e-07,3.108785036081292e-07,1.3993167526668325e-06,1.3923595367371067e-06,1.4273647990634267e-06,1.4204075831337008e-06,2.3084547480233224e-07,2.2388825887260642e-07,4.659288861794793e-07,4.589716702497535e-07,6.299682865430777e-07,6.230110706133518e-07
-0.40877033162716925,1.8439836209765488,0.12883069135396244,0.6988696208855222,-1.5825085676358233,-0.9269802868017124,0.9515301272654485,5.118967482959593e-06,1.9258414844472927e-06,1.1398019814040008e-06,2.053324017108299e-06,1.0577579379276148e-06,2.1353680605846853e-06,1.961701284516724e-06,1.2314247139955758e-06,1.4536473282501027e-06,1.7394786702621973e-06,2.3465603762524657e-06,8.465656222598342e-07,2.6574956597213443e-06,5.356303387909557e-07,2.5767645868178676e-06,6.163614116944324e-07,2.5296059156451306e-06,6.635200828671693e-07,2.5170363011579234e-06,6.760896973543765e-07,1.1648171731898995e-06,2.0283088253224005e-06,3.3463122588333955e-07,2.8584947726289604e-06,1.406383437129299e-07,3.05248765479937e-06,1.32420885106175e-06,1.86891714745055e-06,1.0836262083137345e-08,3.182289736429163e-06,1.3795705791804671e-06,1.8135554193318328e-06,1.3119256202486045e-06,1.8812003782636955e-06,2.227499053923845e-07,2.9703760931199153e-06,5.35298899080916e-07,2.657827099431384e-06,4.288123762887127e-07,2.7643136222235875e-06
-0.04031987555793977,-0.9475259338533574,0.45530768617756256,0.07226800725140613,-0.15849014343530685,1.0525910743499691,-0.518503444699158,-9.048813145472898e-07,9.25795364348092e-07,1.1398019814040008e-06,1.1188879316031986e-06,1.0577579379276148e-06,1.0368438881268126e-06,1.2267392414518196e-06,1.2058251916510174e-06,1.1745189695667144e-06,1.1536049197659122e-06,1.3473993788002417e-06,1.3264853289994394e-06,1.176963831847163e-06,1.1560497820463608e-06,1.1996442927593511e-06,1.178730242958549e-06,1.192497990367205e-06,1.1715839405664028e-06,1.177800794955717e-06,1.1568867451549147e-06,1.1398021894319068e-06,1.1188881396311046e-06,1.6060868362121126e-07,1.3969463382040903e-07,3.6896831153799585e-07,3.4805426173719363e-07,1.1463271470769168e-06,1.1254130972761146e-06,1.3547220508278507e-07,1.1455815528198285e-07,1.1494445115325438e-06,1.1285304617317415e-06,1.145878085112726e-06,1.1249640353119238e-06,5.9467111264726004e-08,3.855306146392378e-08,9.708804957438177e-08,7.617399977357955e-08,8.597270899689976e-08,6.505865919609753e-08
0.7470597234041464,2.1238775470250957,-0.18497218290867792,0.22636693292870838,-0.6648543877905848,1.3115036734272985,-0.5281927175826839,5.7229556322889815e-06,5.722950239134959e-06,1.1398019814040008e-06,1.1397965882499785e-06,1.0577579379276148e-06,1.0577525447735925e-06,-4.232330065408713e-08,4.232869380810946e-08,4.50107550737058e-07,4.501021575830357e-07,1.386376654681324e-06,1.3863712615273017e-06,3.966394461589576e-07,3.9663405300493525e-07,2.936739239469481e-07,2.936685307929258e-07,3.719219229200098e-07,3.719165297659875e-07,5.528276744096958e-07,5.528222812556735e-07,1.1398019814040008e-06,1.1397965882499785e-06,1.0314704619814927e-07,1.0314165304412695e-07,-6.132343707206233e-08,6.132883022608466e-08,1.1223550894613988e-06,1.1223496963073765e-06,-2.0159225407325942e-07,2.0159764722728175e-07,1.1284206218110787e-06,1.1284152286570564e-06,1.1195765038923706e-06,1.1195711107383483e-06,-2.6661753841979186e-07,2.666229315738142e-07,3.164633685045707e-08,3.164094369643474e-08,1.7031862788807868e-08,1.702646963478554e-08
1.2751739958073496,1.5240953659429557,0.11905232784032335,-0.7081122585046798,-0.3402600916613995,0.23980221568898072,-0.520803381062468,4.428674850041093e-06,4.412723874385065e-06,1.1398019814040008e-06,1.1238510057479733e-06,1.0577579379276148e-06,1.0418069622715873e-06,-5.444352343042199e-08,7.03944990864495e-08,-1.760964796889452e-08,3.3560623624922036e-08,1.322126870016079e-06,1.3061758943600516e-06,2.6244870910122065e-08,1.0293895254094547e-08,8.177612844369557e-08,6.582515278766805e-08,1.656584369017347e-07,1.497074612457072e-07,4.2881455539283206e-07,4.1286357973680454e-07,1.1398019814040008e-06,1.1238510057479733e-06,9.135847786541179e-08,7.540750220938427e-08,1.334008522600031e-07,1.1744987660397558e-07,1.1219077079591199e-06,1.1059567323030924e-06,-6.754748140818323e-08,8.349845706421075e-08,1.101119170646404e-06,1.0851681949903766e-06,1.1178198472118885e-06,1.101868871555861e-06,-5.468229832764538e-07,5.627739589324813e-07,7.1375440075385214e-09,8.813431648488996e-09,8.841794966856784e-09,7.109180689170734e-09
-0.32901981070037306,1.4559545058956185,-1.4535286483016159,1.1469898403579872,-1.3864971128441292,0.7874091082781751,-0.521519383566617,4.281632459608635e-06,4.2672265586653795e-06,1.1398019814040008e-06,1.1253960804607453e-06,1.0577579379276148e-06,1.0433520369843593e-06,1.8168617716828168e-06,1.8024558707395613e-06,1.4056732015879084e-06,1.391267300644653e-06,2.0828562575057016e-06,2.068450356562446e-06,1.9975199660130373e-06,1.9831140650697818e-06,2.1469035863666228e-06,2.1324976854233673e-06,2.0753273173419834e-06,2.060921416398728e-06,2.0152677236979208e-06,2.0008618227546653e-06,1.1423404078306534e-06,1.127934506887398e-06,2.595925906268379e-07,2.4518668968358237e-07,-8.623048477457622e-09,2.3028949420713126e-08,1.210123878828831e-06,1.1957179778855754e-06,-1.1963114095846053e-07,1.3403704190171603e-07,1.2763189753126999e-06,1.2619130743694444e-06,1.209727981303031e-06,1.1953220803597754e-06,2.1815474980643556e-07,2.0374884886318005e-07,3.5960342625496947e-07,3.4519752531171396e-07,2.3292721542177822e-07,2.1852131447852272e-07
0.40185601745072236,-0.672423646266504,-1.2944975839799044,-1.4053382253994757,-1.4330102374996985,-0.21067988147919406,-0.5182189207061635,-3.112331282445799e-07,3.327611574996512e-07,1.1398019814040008e-06,1.1182739521489295e-06,1.0577579379276148e-06,1.0362299086725435e-06,3.462259589697817e-07,3.2469792971471035e-07,8.189203148448422e-07,7.973922855897709e-07,1.4806981338994363e-06,1.459170104644365e-06,6.698716985849931e-07,6.483436693299218e-07,5.345406580496933e-07,5.13012628794622e-07,5.532587104270961e-07,5.317306811720248e-07,6.703307178056247e-07,6.488026885505534e-07,1.139801981404035e-06,1.1182739521489638e-06,1.1743822300052832e-07,9.5910193745457e-08,-4.034179050406136e-07,4.2494593429568493e-07,1.1848261067509846e-06,1.1632980774959133e-06,-4.6595015971937005e-07,4.874781889744414e-07,1.1412923837855472e-06,1.119764354530476e-06,1.1719777626008218e-06,1.1504497333457505e-06,-7.366274824814061e-07,7.581555117364774e-07,7.837984996535352e-08,5.68518207102822e-08,1.1034211173747411e-07,8.881408248240278e-08
-0.08779897690780443,1.6278539515760244,1.2252630536918723,-0.4356487805232378,-0.7023535634798236,0.620686252650192,-0.5272104916595043,4.65257737267991e-06,4.65045241649735e-06,1.1398019814040008e-06,1.1376770252214412e-06,1.0577579379276148e-06,1.0556329817450553e-06,1.328558280369894e-06,1.3264333241873343e-06,1.2206468537543676e-06,1.218521897571808e-06,1.5844936151568835e-06,1.582368658974324e-06,1.2597518560228092e-06,1.2576268998402496e-06,1.3188841068066775e-06,1.3167591506241179e-06,1.2919054752509618e-06,1.2897805190684022e-06,1.2648622952176784e-06,1.2627373390351189e-06,1.139803355865126e-06,1.1376783996825665e-06,1.6950905468092264e-07,1.6738409849836305e-07,5.5751212474383564e-08,5.362625629182398e-08,1.19578189438126e-06,1.1936569381987003e-06,-8.751479542416064e-08,8.963975160672022e-08,1.1805638761339735e-06,1.178438919951414e-06,1.1871236000220155e-06,1.184998643839456e-06,-3.229511334863981e-07,3.2507608966895766e-07,1.409281969683429e-07,1.388032407857833e-07,1.578131473536398e-07,1.556881911710802e-07
-0.5403036431222973,-0.542098707526177,-1.4512213412380977,0.521778500267168,-1.3818083114169224,0.9152218676093479,-0.48744253478733657,-3.0002593261183575e-08,1.17943540569129e-07,1.1398019814040008e-06,1.0518610340960554e-06,1.0577579379276148e-06,9.698169906196694e-07,2.1781464088149297e-06,2.090205461506984e-06,1.5769259142504713e-06,1.488984966942526e-06,2.398742404116582e-06,2.3108014568086363e-06,3.303447222283065e-06,3.2155062749751192e-06,3.4997862614841987e-06,3.411845314176253e-06,3.2642328461046615e-06,3.1762918987967163e-06,3.431409429093134e-06,3.3434684817851883e-06,1.971034085099127e-06,1.8830931377911817e-06,7.864997652593852e-07,6.985588179514398e-07,1.2591070783973391e-06,1.1711661310893937e-06,1.712354155609271e-06,1.6244132083013255e-06,1.0185178138417947e-06,9.305768665338493e-07,1.816731251791918e-06,1.7287903044839727e-06,1.6895623946169255e-06,1.60162144730898e-06,1.3379010457375393e-06,1.249960098429594e-06,1.359347039419617e-06,1.2714060921116716e-06,1.1735071006564196e-06,1.0855661533484742e-06
-0.6049016754022369,-0.6837712612389572,-1.1928650614746417,-0.06880549685677827,-0.3784665537360597,-0.7980201992052172,1.0623517212118225,-3.357203511839074e-07,3.7679902653158475e-06,1.1398019814040008e-06,2.292467932727939e-06,1.0577579379276148e-06,2.374511976204325e-06,2.2738544920199193e-06,1.1584154221120206e-06,1.692424415651447e-06,1.739845498480493e-06,1.5130485214361264e-06,1.9192213926958137e-06,1.8837228753609605e-06,1.5485470387709794e-06,3.0212680678559358e-06,4.110018462760041e-07,2.56171390462381e-06,8.705560095081297e-07,2.311499422442996e-06,1.1207704916889437e-06,4.030719113764219e-06,5.984491996322791e-07,3.891215191962584e-06,4.589452778306443e-07,4.340550670023038e-06,9.082807558910982e-07,4.305469629475155e-06,8.731997153432155e-07,4.530327087415577e-06,1.0980571732836375e-06,4.590951853678853e-06,1.1586819395469133e-06,4.564597479041014e-06,1.1323275649090745e-06,4.891386963658804e-06,1.4591170495268643e-06,4.427603415533192e-06,9.953335014012521e-07,4.73701735255305e-06,1.30474743842111e-06
0.30258964165419916,-0.9673968311074148,1.073952313548555,1.0322584844555287,1.0173306591027906,-1.2902082740885594,-0.5078215837089988,-9.477610819914426e-07,9.9172571221006e-07,1.1398019814040008e-06,1.0958373511853833e-06,1.0577579379276148e-06,1.0137933077089974e-06,5.183871625432694e-07,4.744225323246519e-07,1.0959036426265118e-06,1.0519390124078943e-06,1.1398023495438257e-06,1.0958377193252082e-06,1.0979022208573559e-06,1.0539375906387384e-06,1.0911770176382677e-06,1.0472123874196502e-06,9.726493511497486e-07,9.286847209311312e-07,1.0998085035647131e-06,1.0558438733460957e-06,1.13980198140415e-06,1.0958373511855326e-06,1.2352761065930224e-07,7.956298044068479e-08,1.0178608515705783e-06,9.738962213519609e-07,1.0747114727763639e-06,1.0307468425577464e-06,6.164563855480297e-07,5.724917553294123e-07,1.1062849646786549e-06,1.0623203344600374e-06,1.0833147766172391e-06,1.0393501463986217e-06,1.1108119985188673e-06,1.0668473683002499e-06,7.438445924701782e-09,3.6526184293915666e-08,-3.399392244078238e-08,7.795855265939983e-08
-0.5765851038996165,-0.9052854630198583,-0.47245590111472785,1.0091303221545531,-1.6314582706278702,-1.684806890409173,0.4527297555220121,-8.137298409668951e-07,2.930485524241005e-06,1.1398019814040008e-06,9.769537018701093e-07,1.0577579379276148e-06,1.0589977453464953e-06,2.2327612007727785e-06,1.1600551749866845e-07,1.5767468670841315e-06,5.400088161899786e-07,2.7782090028013916e-06,6.614533195272815e-07,5.657360329005642e-06,3.540604645731532e-06,3.942960435483459e-06,1.8262047522093491e-06,3.862040247703129e-06,1.7452845644290192e-06,4.352749964151514e-06,2.235994280877404e-06,3.4083352823253296e-06,1.2915795990512195e-06,1.392925002648832e-06,7.238306806252781e-07,2.5814883364750667e-06,4.647326532009566e-07,2.1374054301277445e-06,2.06497468536344e-08,2.220406626519238e-06,1.0365094324512793e-07,2.4531304493326384e-06,3.363747660585283e-07,2.1325986747719657e-06,1.584299149785559e-08,2.431908081042442e-06,3.151523977683317e-07,2.5938002967370515e-06,4.770446134629414e-07,1.963105829049111e-06,1.5364985422499895e-07
0.040366053710195506,2.1941116489886165,0.2668110911539939,0.7309760900644158,-1.4290141331596167,-1.602371911742884,-0.03976733450689401,5.874515067192191e-06,4.820527733900331e-06,1.1398019814040008e-06,8.581464811214089e-08,1.0577579379276148e-06,3.7706046357549324e-09,1.0527672181449574e-06,1.2201151469025128e-09,1.1075364998368473e-06,5.3549166544987396e-08,1.7114621362101854e-06,6.574748029183255e-07,1.0742271394916157e-06,2.0239806199755792e-08,1.0585072609890183e-06,4.519927697158398e-09,1.061882868349834e-06,7.895535057974072e-09,1.0742440448272303e-06,2.025671153537038e-08,1.139802007655517e-06,8.581467436365704e-08,1.4841894501812453e-07,9.055683882737354e-07,-3.174242068035531e-07,1.371411540095413e-06,1.1609775368133092e-06,1.0699020352144929e-07,-3.9083966767996854e-07,1.4448270009718285e-06,1.1891306408103149e-06,1.3514330751845495e-07,1.156318761178032e-06,1.0233142788617204e-07,-2.503813410516846e-07,1.3043686743435445e-06,1.4103881729207125e-07,9.129485159997887e-07,9.788654014721372e-08,9.561007931446462e-07
0.0038774482768750475,-1.0387849084657732,-0.9029781802596846,1.5462208322754423,-0.007849777525937188,-1.1600147971719403,-0.5280971294612274,-1.1018107012046139e-06,1.1020223656893202e-06,1.1398019814040008e-06,1.1395903169192945e-06,1.0577579379276148e-06,1.0575462734429085e-06,1.1314348288392006e-06,1.1312231643544943e-06,1.1367086952874588e-06,1.1364970308027525e-06,1.2852412198253018e-06,1.2850295553405955e-06,1.1366997274732977e-06,1.1364880629885914e-06,1.1349054562869119e-06,1.1346937918022056e-06,1.1352398499334218e-06,1.1350281854487155e-06,1.1367060904137139e-06,1.1364944259290076e-06,1.1398020235958376e-06,1.1395903591111313e-06,1.5354098513400655e-07,1.5332932064930023e-07,4.5981601986521854e-07,4.596043553805122e-07,1.0836464853076462e-06,1.08343482082294e-06,1.9499548252755262e-07,1.947838180428463e-07,1.1400328653283328e-06,1.1398212008436265e-06,1.0941219257401277e-06,1.0939102612554214e-06,9.940103889998954e-07,9.93798724515189e-07,8.008164161889149e-08,7.986997713418517e-08,-2.569289471897372e-09,2.780953956603692e-09
-0.5851016662455537,2.224132941149453,0.2848080148389107,0.49237028163179225,-1.3926605927444444,0.7175506050623287,2.7813482098485283,5.939298554810838e-06,1.202424874562152e-06,1.1398019814040008e-06,6.001921447968989e-06,1.0577579379276148e-06,6.083965491445375e-06,2.245261376797371e-06,4.896462052575619e-06,1.611864191978578e-06,5.529859237394412e-06,2.4923659033629593e-06,4.649357526010031e-06,3.842624110327603e-06,3.2990993190453866e-06,3.955125275991761e-06,3.186598153381229e-06,3.6583969076582406e-06,3.4833265217147494e-06,4.003452377259373e-06,3.1382710521136173e-06,3.823544298179377e-06,3.3181791311936127e-06,1.7180052711996112e-06,5.423718158173379e-06,3.09926629097607e-06,4.04245713839692e-06,2.6167088404945234e-06,4.525014588878467e-06,2.7364507834748804e-06,4.40527264589811e-06,2.869883791964944e-06,4.271839637408046e-06,2.588220588694848e-06,4.553502840678142e-06,3.050981549988785e-06,4.090741879384205e-06,2.976412760170974e-06,4.165310669202016e-06,2.630286002191376e-06,4.511437427181614e-06
-0.5882683285737583,1.2074922787412092,1.0003309269252196,1.1046345921339116,-1.1245639954693496,-1.6934034943140386,3.3025577100672305,3.745471340016419e-06,4.520979466953852e-06,1.1398019814040008e-06,7.1266488255662695e-06,1.0577579379276148e-06,7.208692869042655e-06,2.249878300649248e-06,6.016572506321022e-06,1.6458937408066696e-06,6.620557066163601e-06,2.1878649114814007e-06,6.07858589548887e-06,2.897534456391283e-06,5.3689163505789874e-06,3.836806429730818e-06,4.429644377239452e-06,3.349337236378879e-06,4.917113570591391e-06,3.498864340698911e-06,4.767586466271359e-06,3.8385194205763165e-06,4.427931386393954e-06,1.8833817926824617e-06,6.383069014287809e-06,3.2175500857842415e-06,5.048900721186028e-06,2.088310815415478e-06,6.178139991554792e-06,2.900585482246879e-06,5.365865324723391e-06,2.539090476847555e-06,5.727360330122715e-06,2.174341436648474e-06,6.092109370321797e-06,2.7206049581579456e-06,5.545845848812325e-06,3.007094679674748e-06,5.259356127295522e-06,2.107457143810561e-06,6.158993663159709e-06
1.9098361312707577,-0.9800022796821741,-0.6037610548148467,1.2363023940174174,0.5270278036204314,0.01879597573229975,-0.5281940026241397,-9.749626067391257e-07,9.74965226879022e-07,1.1398019814040008e-06,1.1397993612641044e-06,1.0577579379276148e-06,1.0577553177877185e-06,2.88677355365415e-07,2.8867473522551863e-07,3.0105054609687413e-07,3.010479259569778e-07,1.165408092238409e-06,1.1654054720985127e-06,2.1034629937584487e-07,2.103436792359485e-07,4.112184337768368e-07,4.1121581363694046e-07,2.1194882887051251e-07,2.1194620873061615e-07,6.363481964327248e-07,6.363455762928284e-07,1.1398019814040008e-06,1.1397993612641044e-06,8.370302570890051e-08,8.370040556900415e-08,7.58011436918665e-07,7.580088167787686e-07,1.0899955192868605e-06,1.0899928991469641e-06,3.642110062840139e-07,3.6420838614411755e-07,1.1213287964128515e-06,1.1213261762729551e-06,1.0910278605215394e-06,1.091025240381643e-06,1.0508999981748638e-06,1.0508973780349674e-06,-1.4733305421013119e-08,1.4735925560909479e-08,-3.923704074366029e-08,3.923966088355665e-08
-0.6057394929967825,-0.5700046043918664,-1.3795053848235226,0.12917524344082332,0.13025569001019086,-0.1392751342841278,0.6603257152332727,-9.022123123320261e-08,2.6549519787911826e-06,1.1398019814040008e-06,1.4249287661539792e-06,1.0577579379276148e-06,1.5069728096303652e-06,2.2750499716360497e-06,2.8968077592193034e-07,1.5764220482228779e-06,9.883086993351021e-07,1.2275071955060512e-06,1.3372235520519288e-06,1.5479099164000558e-06,1.0168208311579242e-06,2.0875806000345256e-06,4.771501475234545e-07,2.0929557854588887e-06,4.717749620990913e-07,1.719909263489542e-06,8.448214840684381e-07,3.0153530965601463e-06,4.5062234900216633e-07,4.116253000452907e-06,1.5515222528949273e-06,3.270199806780192e-06,7.054690592222118e-07,3.0976168074207796e-06,5.328860598627996e-07,3.955396359114456e-06,1.3906656115564756e-06,3.4369282476115533e-06,8.721975000535733e-07,3.559873801769683e-06,9.951430542117029e-07,3.8754799825886794e-06,1.3107492350306994e-06,3.7547320722076032e-06,1.1900013246496232e-06,3.7468778232483016e-06,1.1821470756903215e-06
-0.5992818543267998,0.5611648318232728,0.7853045750507137,-1.2218990872962612,-1.1161771848553426,-0.508078188067539,3.4234415211546043,2.3507496894399666e-06,6.1765584729338746e-06,1.1398019814040008e-06,7.387506180969841e-06,1.0577579379276148e-06,7.469550224446227e-06,2.2658053787862535e-06,6.261502783587588e-06,1.6563152715531442e-06,6.870992890820697e-06,2.1916121466730034e-06,6.335696015700838e-06,2.9393356719595277e-06,5.587972490414314e-06,3.946687156325817e-06,4.580621006048024e-06,3.4236104049063305e-06,5.103697757467511e-06,3.598040032323827e-06,4.9292681300500145e-06,4.716082941125021e-06,3.811225221248821e-06,2.8522222773593052e-06,5.675085885014536e-06,4.556144991848058e-06,3.971163170525783e-06,5.716289915839804e-06,2.8110182465340375e-06,4.241026929870144e-06,4.286281232503698e-06,5.422797084165655e-06,3.1045110782081866e-06,5.4809573481926276e-06,3.046350814181214e-06,5.076086668248044e-06,3.4512214941257974e-06,4.352801489667561e-06,4.174506672706281e-06,6.01235786023676e-06,2.5149503021370813e-06
-0.4347500676629765,0.2810919825012052,-0.861131317509108,1.0741541509387755,-0.8410725204091973,-1.1200709804995739,-0.484626795999154,1.7463754383527752e-06,1.6523583575478335e-06,1.1398019814040008e-06,1.045784900599059e-06,1.0577579379276148e-06,9.63740857122673e-07,2.006716930660673e-06,1.9126998498557312e-06,1.5339434631052096e-06,1.4399263823002678e-06,1.8071947004747464e-06,1.7131776196698046e-06,1.939238383516061e-06,1.8452213027111194e-06,2.533420891585535e-06,2.4394038107805933e-06,2.264017213433417e-06,2.170000132628475e-06,2.165978720068557e-06,2.0719616392636154e-06,1.1806179106390583e-06,1.0866008298341166e-06,3.7302771333664066e-07,2.790106325316989e-07,4.2346764792756504e-07,3.294505671226233e-07,1.2186397435988205e-06,1.1246226627938787e-06,2.641885914797607e-07,1.7017151067481894e-07,1.301037277311233e-06,1.2070201965062913e-06,1.23067671642821e-06,1.1366596356232683e-06,6.260322946846761e-07,5.320152138797343e-07,4.904485324603775e-07,3.9643145165543577e-07,3.1361777410423984e-07,2.196006932992981e-07
-0.5377514848483487,-0.3697815654698044,0.9556565771272164,0.17527672826191285,-1.1857308268742983,-0.11310590273836346,-0.21213831187193313,3.4184367435058946e-07,3.401812191463096e-07,1.1398019814040008e-06,4.5777708790710175e-07,1.0577579379276148e-06,3.757330444307158e-07,2.1742213947458224e-06,1.4921965012489233e-06,1.5961110013953194e-06,9.140861078984204e-07,2.1904823704727492e-06,1.50845747697585e-06,2.7521599789312432e-06,2.070135085434344e-06,3.397171318353016e-06,2.715146424856117e-06,3.055415298483705e-06,2.373390404986806e-06,3.1257517965948376e-06,2.4437269030979385e-06,1.875864418167181e-06,1.1938395246702819e-06,7.639827508303905e-07,8.195785733349141e-08,1.2051640008991568e-06,5.231391074022577e-07,1.7353335492169459e-06,1.053308655720047e-06,9.796283472250909e-07,2.9760345372819184e-07,1.7905926479250417e-06,1.1085677544281425e-06,1.705274993084715e-06,1.0232500995878158e-06,1.2927912230191e-06,6.107663295222009e-07,1.2463994606575265e-06,5.643745671606274e-07,1.1907630015004839e-06,5.087381080035848e-07
-0.5833325660450683,0.7741588086016122,0.6233514068851227,-1.23230421776647,-0.33472120496271307,1.6079465579559886,-0.49244468695409693,2.8103732320756956e-06,2.7332265191140205e-06,1.1398019814040008e-06,1.0626552684423254e-06,1.0577579379276148e-06,9.806112249659395e-07,2.242674768264278e-06,2.165528055302603e-06,1.6687012015216777e-06,1.5915544885600023e-06,1.4790960248325895e-06,1.4019493118709141e-06,1.8202139046455537e-06,1.7430671916838783e-06,2.8262400386807196e-06,2.7490933257190445e-06,2.437243126594535e-06,2.36009641363286e-06,2.1829250853439273e-06,2.1057783723822517e-06,2.7466395831222e-06,2.669492870160525e-06,1.6380518670783756e-06,1.5609051541167002e-06,2.2795478640442184e-06,2.2024011510825433e-06,2.986389648070719e-06,2.9092429351090432e-06,2.203666995344881e-06,2.1265202823832057e-06,2.7369518643614252e-06,2.6598051513997497e-06,2.88295040792856e-06,2.8058036949668842e-06,3.12924948421523e-06,3.052102771253555e-06,2.025719102819834e-06,1.9485723898581587e-06,3.0195369437555245e-06,2.942390230793849e-06
-0.44942525155074114,-0.9664201608222676,1.0646088661593003,-0.3630117617831025,-0.3334153396158325,0.4561625297432243,-0.5274549100516206,-9.456535075743804e-07,9.472510289018841e-07,1.1398019814040008e-06,1.138204460076497e-06,1.0577579379276148e-06,1.0561604166001111e-06,2.031658731486568e-06,2.0300612101590643e-06,1.5471854065173372e-06,1.5455878851898335e-06,1.4634140116285187e-06,1.461816490301015e-06,1.6509469524958152e-06,1.6493494311683115e-06,2.240246163323847e-06,2.2386486419963435e-06,2.017432153411993e-06,2.0158346320844895e-06,1.8319638939647561e-06,1.8303663726372524e-06,1.1856219297628783e-06,1.1840244084353746e-06,3.99886135261158e-07,3.982886139336543e-07,6.433579251729546e-07,6.417604038454509e-07,1.3547578323306373e-06,1.3531603110031335e-06,4.532466659753898e-07,4.516491446478861e-07,1.3366614301859058e-06,1.3350639088584021e-06,1.345075513682612e-06,1.3434779923551083e-06,4.3265709768746837e-07,4.3105957635996464e-07,4.431806142860456e-07,4.415830929585419e-07,5.072391311822042e-07,5.056416098547004e-07
