Complexity,Loss,Equation
1,2726.4956,"x1"
2,1875.7517,"exp(x2)"
4,674.0971,"exp(x2) * x2"
5,271.2227,"(x4 + x4) ^ x1"
6,24.601551,"(exp(x4) * x3) * x1"
8,21.657936,"((exp(x4) * x3) * x1) + x1"
9,6.7613688,"(exp(x4) * (x1 + x1)) + exp(x4)"
11,2.4948168,"((x4 + x3) * exp(x4)) - (x1 - exp(x1))"
12,0.09520805,"cos(x4) + (((x3 * x0) * x2) * (x1 * x4))"
13,0.06440766,"sin(cos(x4)) + (((x3 * x0) * x2) * (x1 * x4))"
14,0.012734244,"((x1 * x4) * ((x0 * x3) * x2)) + sin(x2 + x4)"
15,0.011244394,"((x4 * x1) * ((x0 * x3) * x2)) + sin(sin(x4 + x2))"
18,0.00809767,"((x2 * (x3 * x1)) * ((x0 - 0.028060772) * x4)) - cos(x2)"
