complexity,loss,score,equation,sympy_format,lambda_format
1,2278.9019,0.0,x0,x0,PySRFunction(X=>x0)
2,58.199146,3.6675783020337365,log(x0),log(x0),PySRFunction(X=>log(x0))
4,14.216067,0.7047489386247672,x0 / log(x0),x0/log(x0),PySRFunction(X=>x0/log(x0))
6,0.078841835,2.5973421629109206,log(x0 * (x0 * x0)),log(x0**3),PySRFunction(X=>log(x0**3))
8,0.060516275,0.13226570993797704,log(x0 * ((x0 * x0) + x0)),log(x0*(x0**2 + x0)),PySRFunction(X=>log(x0*(x0**2 + x0)))
10,0.053171437,0.06469549172763608,log((x0 * (x0 * x0)) + exp(sin(x0))),log(x0**3 + exp(sin(x0))),PySRFunction(X=>log(x0**3 + exp(sin(x0))))
11,0.050307028,0.05537656465424074,log((x0 + (x0 * x0)) * (cos(x0) + x0)),log((x0 + cos(x0))*(x0**2 + x0)),PySRFunction(X=>log((x0 + cos(x0))*(x0**2 + x0)))
12,0.048456725,0.037473657421387786,log(x0 * (x0 * x0)) + (exp(cos(x0)) / x0),log(x0**3) + exp(cos(x0))/x0,PySRFunction(X=>log(x0**3) + exp(cos(x0))/x0)
15,0.04720469,0.008725959844049532,log((x0 + cos(x0)) * ((x0 * x0) + 2.8028357)),log((x0 + cos(x0))*(x0**2 + 2.8028357)),PySRFunction(X=>log((x0 + cos(x0))*(x0**2 + 2.8028357)))
21,0.046369143,0.0029765059344008925,log(((x0 * x0) + 2.327801) * ((1.0336692 * x0) + cos(x0))),log((1.0336692*x0 + cos(x0))*(x0**2 + 2.327801)),PySRFunction(X=>log((1.0336692*x0 + cos(x0))*(x0**2 + 2.327801)))
22,0.046367735,3.0365482006221403e-05,log((cos(x0) + (x0 * 1.0332673)) * (exp(0.8458719) + (x0 * x0))),log((1.0332673*x0 + cos(x0))*(x0**2 + 2.33000846355954)),PySRFunction(X=>log((1.0332673*x0 + cos(x0))*(x0**2 + 2.33000846355954)))
27,0.046338554,0.00012590731989604845,log(((0.6083826 + 2.1948018) + (x0 * x0)) * ((x0 * 1.0303413) + cos(x0))),log((1.0303413*x0 + cos(x0))*(x0**2 + 2.8031844)),PySRFunction(X=>log((1.0303413*x0 + cos(x0))*(x0**2 + 2.8031844)))
