complexity,loss,score,equation,sympy_format,lambda_format
1,2758.4536,0.0,x1,x1,PySRFunction(X=>x1)
2,1.5168912,7.50576253454174,cos(x1),cos(x1),PySRFunction(X=>cos(x1))
3,1.2320153,0.20801169342798453,x0 - x0,-x0 + x0,PySRFunction(X=>-x0 + x0)
4,0.49633878,0.9091478450839087,sin(x0 - x1),sin(x0 - x1),PySRFunction(X=>sin(x0 - x1))
5,0.3115896,0.465571780447249,cos(x1) * sin(x0),sin(x0)*cos(x1),PySRFunction(X=>sin(x0)*cos(x1))
7,0.30484575,0.01094051317115826,sin(sin(x0) / sin(cos(x1))),sin(sin(x0)/sin(cos(x1))),PySRFunction(X=>sin(sin(x0)/sin(cos(x1))))
8,0.00089118455,5.83500965710938,(sin(x0) + sin(x0)) * cos(x1),(sin(x0) + sin(x0))*cos(x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1))
9,0.00089117826,7.058046728502808e-06,sin(x0 + x1) + sin(x0 - x1),sin(x0 - x1) + sin(x0 + x1),PySRFunction(X=>sin(x0 - x1) + sin(x0 + x1))
11,0.0008632684,0.01590941197920253,(cos(x1) / 0.49763152) * sin(x0),sin(x0)*cos(x1)/0.49763152,PySRFunction(X=>sin(x0)*cos(x1)/0.49763152)
12,0.0008632676,9.267110560773737e-07,(cos(x1) * sin(x0)) / exp(-0.6979123),sin(x0)*cos(x1)/exp(-0.6979123),PySRFunction(X=>sin(x0)*cos(x1)/exp(-0.6979123))
14,0.0008630729,0.00011278192270040507,(sin(x0) + sin(x0)) * (cos(x1) - 0.00356861),(sin(x0) + sin(x0))*(cos(x1) - 1*0.00356861),PySRFunction(X=>(sin(x0) + sin(x0))*(cos(x1) - 1*0.00356861))
15,0.000829495,0.03968207840042785,(cos(x1) * (sin(x0) + sin(x0))) - (sin(x0) / (x0 + x1)),(sin(x0) + sin(x0))*cos(x1) - sin(x0)/(x0 + x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1) - sin(x0)/(x0 + x1))
16,0.00082479697,0.005679822806629972,(cos(x1) * (sin(x0) + sin(x0))) - (sin(sin(x0)) / (x0 + x1)),(sin(x0) + sin(x0))*cos(x1) - sin(sin(x0))/(x0 + x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1) - sin(sin(x0))/(x0 + x1))
17,0.00081682403,0.009713572973868505,(cos(x1) * (sin(x0) + sin(x0))) - (sin(x0) / ((x0 + x0) + x1)),(sin(x0) + sin(x0))*cos(x1) - sin(x0)/(x0 + x0 + x1),PySRFunction(X=>(sin(x0) + sin(x0))*cos(x1) - sin(x0)/(x0 + x0 + x1))
18,0.0008065544,0.012652338860921361,(cos(x1) * (sin(x0) + sin(x0))) - ((sin(x0) / log(x1)) / (x0 + x0)),2*sin(x0)*cos(x1) - sin(x0)/(2*x0*log(x1)),PySRFunction(X=>2*sin(x0)*cos(x1) - sin(x0)/(2*x0*log(x1)))
19,0.0007891591,0.02180339907038734,((sin(x0) + sin(x0)) * cos(x1)) - ((sin(x0) / log(x1)) / (log(x1) + x0)),2*sin(x0)*cos(x1) - sin(x0)/((x0 + log(x1))*log(x1)),PySRFunction(X=>2*sin(x0)*cos(x1) - sin(x0)/((x0 + log(x1))*log(x1)))
20,0.00078265386,0.008277418888984249,(cos(x1) * (sin(x0) + sin(x0))) - ((sin(x0) / log(x0)) / (x0 + (x1 / x0))),2*sin(x0)*cos(x1) - sin(x0)/((x0 + x1/x0)*log(x0)),PySRFunction(X=>2*sin(x0)*cos(x1) - sin(x0)/((x0 + x1/x0)*log(x0)))
