Model,MSE_Train,NMSE_Train
Model_1,0.9857970339402126,2.2684660050459393
Model_2,0.4687351659856208,1.078629527985002
Model_3,0.26636709199004255,0.612950406867427
Model_4,0.1531587505665128,0.3524411284204739
Model_5,0.08628240569956847,0.19854868438864037
Model_6,0.07100943075781388,0.16340329110944937
Model_7,0.03785930339070885,0.08711990375267467
Model_8,0.0032917931073906275,0.007574906905444249
Model_9,0.0026921937351244082,0.006195139320633991
Model_10,0.0020133887003464888,0.0046331076929945775
Model_11,0.001927949429263952,0.00443649918711182
Model_12,0.0018981594917264388,0.004367948097719529
Model_13,0.0013081822920391743,0.0030103225671441057
Model_14,0.0007011262765642926,0.001613396134165074
Model_15,0.0005861152954808653,0.00134873871300006
Model_16,0.00015216219055725263,0.0003501478952039374
