complexity,loss,score,equation,sympy_format,lambda_format
1,3522.104,0.0,x0,x0,PySRFunction(X=>x0)
2,1.467256,7.783419827566459,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.5991448,0.8956459635837537,cos(log(x0)),cos(log(x0)),PySRFunction(X=>cos(log(x0)))
4,0.5954927,0.006114175014996481,sin(cos(log(x0))),sin(cos(log(x0))),PySRFunction(X=>sin(cos(log(x0))))
5,0.24932246,0.8706420513842325,cos(exp(x0 / x0)),cos(exp(x0/x0)),PySRFunction(X=>cos(exp(x0/x0)))
6,0.24716592,0.008687226728031362,(sin(x0) - x0) / x0,(-x0 + sin(x0))/x0,PySRFunction(X=>(-x0 + sin(x0))/x0)
7,0.24649782,0.0027067023714897236,(sin(sin(x0)) - x0) / x0,(-x0 + sin(sin(x0)))/x0,PySRFunction(X=>(-x0 + sin(sin(x0)))/x0)
9,0.24509792,0.0028476727321511295,x0 / ((cos(x0) - sin(x0)) - x0),x0/(-x0 - sin(x0) + cos(x0)),PySRFunction(X=>x0/(-x0 - sin(x0) + cos(x0)))
10,0.24001925,0.02093867570714017,sin(-1.315949 + cos(log(x0))),sin(cos(log(x0)) - 1.315949),PySRFunction(X=>sin(cos(log(x0)) - 1.315949))
11,0.00091170555,5.573157331339825,(cos(x0) * sin(x0 * x0)) - (x0 / x0),sin(x0*x0)*cos(x0) - x0/x0,PySRFunction(X=>sin(x0*x0)*cos(x0) - x0/x0)
13,0.0008896458,0.012246835058549468,(sin(x0 * x0) * cos(x0)) + -1.0046967,sin(x0*x0)*cos(x0) - 1.0046967,PySRFunction(X=>sin(x0*x0)*cos(x0) - 1.0046967)
17,0.0008896416,1.1802477778426605e-06,((-1.0046967 + x0) - x0) + (sin(x0 * x0) * cos(x0)),-x0 + x0 + sin(x0*x0)*cos(x0) - 1.0046967,PySRFunction(X=>-x0 + x0 + sin(x0*x0)*cos(x0) - 1.0046967)
18,0.0008846346,0.005644006599888611,(cos(x0 * 0.99981844) * sin(x0 * x0)) - cos(x0 - x0),sin(x0*x0)*cos(x0*0.99981844) - cos(-x0 + x0),PySRFunction(X=>sin(x0*x0)*cos(x0*0.99981844) - cos(-x0 + x0))
19,0.000860433,0.027738927481116768,(sin(x0 * x0) * cos(x0 * -0.9998312)) + -1.0046967,sin(x0*x0)*cos(x0*(-0.9998312)) - 1.0046967,PySRFunction(X=>sin(x0*x0)*cos(x0*(-0.9998312)) - 1.0046967)
20,0.00086039334,4.609413406235515e-05,log(0.36608204) + (cos(x0 * -0.9998312) * sin(x0 * x0)),sin(x0**2)*cos(0.9998312*x0) - 1.00489781769384,PySRFunction(X=>sin(x0**2)*cos(0.9998312*x0) - 1.00489781769384)
28,0.0008580888,0.0003352582677221749,(sin(x0 * x0) * cos(x0 * 0.99980474)) + (-1.0046967 * cos(0.19608682 / x0)),sin(x0*x0)*cos(x0*0.99980474) - 1.0046967*cos(0.19608682/x0),PySRFunction(X=>sin(x0*x0)*cos(x0*0.99980474) - 1.0046967*cos(0.19608682/x0))
29,0.00085741037,0.0007909418404069259,(cos(x0 * -0.9998312) * sin(x0 * x0)) + (-1.0046967 - ((-0.01866802 / x0) / x0)),sin(x0*x0)*cos(x0*(-0.9998312)) - 1.0046967 - (-1)*0.01866802/(x0*x0),PySRFunction(X=>sin(x0*x0)*cos(x0*(-0.9998312)) - 1.0046967 - (-1)*0.01866802/(x0*x0))
30,0.00085570785,0.00198762763787193,((cos(-1.5703773) / cos(x0)) + log(0.3659886)) + (cos(0.005010968 - x0) * sin(x0 * x0)),sin(x0**2)*cos(x0 - 0.005010968) - 1.00515309360685 + 0.00041902678263417/cos(x0),PySRFunction(X=>sin(x0**2)*cos(x0 - 0.005010968) - 1.00515309360685 + 0.00041902678263417/cos(x0))
36,0.000848194,0.0014699396576106204,(sin(x0 * x0) * cos(x0 * -0.9998312)) + ((sin(-1.5708823) - 0.005777292) - (cos(-1.571279) / cos(x0))),sin(x0*x0)*cos(x0*(-0.9998312)) + sin(-1.5708823) - 1*0.005777292 - cos(-1.571279)/cos(x0),PySRFunction(X=>sin(x0*x0)*cos(x0*(-0.9998312)) + sin(-1.5708823) - 1*0.005777292 - cos(-1.571279)/cos(x0))
