Complexity,Loss,Equation
1,1.2476728e15,"x0"
3,1.2473694e15,"x0 * x0"
5,1.2205258e15,"x0 * (x0 * x0)"
6,9.718596e14,"(x0 ^ log(x0)) / x0"
7,1.5530644e11,"(x0 * (x0 * x0)) * x0"
9,2.1194434e7,"(x0 * ((x0 * x0) + x0)) * x0"
11,2.1193626e7,"((x0 * x0) + ((x0 * x0) * x0)) * x0"
12,2.101254e7,"((x0 * x0) + x0) * ((x0 * x0) - sin(x0))"
13,669791.25,"(x0 + 1.0116379) * (x0 * (x0 * x0))"
14,3421.5051,"(((x0 * x0) + x0) + cos(x0 - x0)) * (x0 * x0)"
23,41.09718,"(((x0 - -0.99980956) * x0) * ((x0 * x0) - -0.028037643)) + (x0 * x0)"
32,16.542583,"((x0 - x0) + 0.38334715) + (((x0 + 0.022750864) + (x0 * x0)) * ((x0 * x0) + exp(-0.022593748)))"
