Complexity,Loss,Equation
1,4361.649,"x2"
2,3414.8398,"exp(x2)"
4,62.388145,"exp(x4 + x4)"
5,62.388115,"exp(x4) * exp(x4)"
6,57.211895,"exp(x4 + x4) - x4"
7,48.88145,"exp((x3 / sin(x4)) + x2)"
8,6.1856737,"((x3 + x2) * exp(x4)) * x4"
10,1.1179445,"x4 * (exp(x4) / 0.25781226)"
12,0.08650406,"(((x2 + x1) + (x4 * x4)) * exp(x4)) - x0"
14,0.03016771,"((exp(x4) / 0.0542584) / exp(sin(x4))) + x3"
15,0.025851663,"((exp(x4) / 0.053602703) / exp(sin(x4))) + sin(x2)"
16,0.008034825,"((exp(x4) / 0.05364989) / exp(sin(x4))) + cos(exp(x2))"
17,0.004274776,"((exp(x4) / 0.054144263) / exp(sin(x4))) + (sin(x1) * x1)"
18,0.0005567465,"exp(log(x3) / x0) + ((exp(x4) / 0.05408528) / exp(sin(x4)))"
19,0.00053929584,"exp(log(x3) / x0) + ((exp(x4) / sin(0.05410772)) / exp(sin(x4)))"
21,0.00015820534,"((exp(x4) / cos(1.516342)) / exp(sin(x4))) + ((sin(x4) + x3) * log(x4))"
