x1,x2,x3,x4,x5,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals
2.9469,2.1539,2.4353,1.8376,1.6337,45.05085953256102,1.8376,6.28144468873186,26.243018716275767,28.080618716275765,31.43788618215171,42.080199225580124,45.66174925289061,45.98681392080299,44.46363096547721,44.41867353107134,45.00476562339885,44.530327512388595,45.229410742557405,44.944254934247134,45.01618730921288,45.11292885090113,43.21325953256102,38.76941484382916,18.807840816285253,16.970240816285255,13.612973350409309,2.9706603069808963,0.6108897203295882,0.9359543882419672,0.5872285670838124,0.6321860014896785,0.046093909162166824,0.5205320201724248,0.1785512099963853,0.10660459831388636,0.03467222334813869,0.062069318340107316
2.2439,1.5383,2.2035,1.3656,1.3239,22.810428875979955,1.3656,3.9180731907950537,14.122933988024608,15.488533988024608,14.130394259167854,20.48207872186503,24.893194948400474,25.070408880883967,23.875953840992683,22.0885205695068,22.55733484024931,23.23589429912137,22.647681316077684,22.886908118233954,22.72608512610522,22.894871034971562,21.444828875979955,18.892355685184903,8.687494887955348,7.321894887955347,8.680034616812101,2.3283501541149256,2.082766072420519,2.259980004904012,1.0655249650127274,0.7219083064731535,0.25309403573064415,0.42546542314141433,0.16274755990227163,0.07647924225399905,0.08434374987473348,0.08444215899160668
1.7711,2.2351,1.3241,2.8132,2.38,148.23299498317232,2.8132,16.663155090653017,116.7459258989899,119.55912589898989,148.27774065493222,143.04207812933612,147.44027873054316,148.48990179638352,148.29136628172208,148.60098102521627,148.3198244717876,148.15141312748992,148.38351605797638,148.13225043502183,148.35041225253718,148.26695197432136,145.41979498317232,131.5698398925193,31.487069084182423,28.673869084182428,0.04474567175989819,5.1909168538362,0.7927162526291625,0.25690681321120223,0.05837129854975842,0.36798604204395247,0.08682948861527962,0.08158185568240128,0.15052107480406107,0.10074454815048739,0.1174172693648643,0.03395699114904005
2.0031,1.2943,1.904,2.6941,2.5135,163.49992365867803,2.6941,14.7921997808464,152.4749011684023,155.1690011684023,158.49488604269916,162.3041665278527,161.3643376658273,162.5130857031777,163.44768056230228,163.64896111476602,164.12556394747463,163.45906407033718,163.56361184922832,163.41420645113394,163.59045310915462,163.59374242509983,160.80582365867804,148.70772387783163,11.025022490275717,8.330922490275725,5.005037615978864,1.195757130825342,2.1355859928507357,0.9868379555003344,0.0522430963757472,0.14903745608799568,0.6256402887966033,0.040859588340850905,0.06368819055029462,0.08571720754409284,0.09052945047659477,0.09381876642180487
