complexity,loss,score,equation,sympy_format,lambda_format
1,12333.174,0.0,x3,x3,PySRFunction(X=>x3)
2,10321.151,0.17809742013169783,exp(x3),exp(x3),PySRFunction(X=>exp(x3))
4,385.54828,1.6436420693572746,exp(x4 + x4),exp(x4 + x4),PySRFunction(X=>exp(x4 + x4))
6,308.2983,0.11179930217118378,exp(x4 + x4) + x3,x3 + exp(x4 + x4),PySRFunction(X=>x3 + exp(x4 + x4))
7,71.42715,1.4623897715983976,exp(x4 + x4) / sin(x1),exp(x4 + x4)/sin(x1),PySRFunction(X=>exp(x4 + x4)/sin(x1))
9,10.655335,0.9513086717371695,exp(x4 + x4) + (x3 * exp(x1)),x3*exp(x1) + exp(x4 + x4),PySRFunction(X=>x3*exp(x1) + exp(x4 + x4))
10,2.4750574,1.459797118023615,(x3 * exp(x4)) / 0.20616044,x3*exp(x4)/0.20616044,PySRFunction(X=>x3*exp(x4)/0.20616044)
11,1.7558472,0.3433121121894295,(x3 * exp(x4)) / sin(0.20616044),x3*exp(x4)/sin(0.20616044),PySRFunction(X=>x3*exp(x4)/sin(0.20616044))
12,0.37157923,1.5529446425198372,((exp(x4) * x3) / 0.20193361) - x1,-x1 + x3*exp(x4)/0.20193361,PySRFunction(X=>-x1 + x3*exp(x4)/0.20193361)
13,0.26961216,0.3207776300652171,(exp(x4 + x4) + (x4 * exp(x1))) + (x1 ^ x3),x1**x3 + x4*exp(x1) + exp(x4 + x4),PySRFunction(X=>x1**x3 + x4*exp(x1) + exp(x4 + x4))
14,0.116287075,0.8409225635256035,(exp(x4 + x4) + (exp(x1) * x3)) + (exp(x1) / x0),x3*exp(x1) + exp(x4 + x4) + exp(x1)/x0,PySRFunction(X=>x3*exp(x1) + exp(x4 + x4) + exp(x1)/x0)
15,0.1150751,0.010476959651559975,((x3 * exp(x4)) / 0.20081292) - (x1 + sin(x0)),x3*exp(x4)/0.20081292 - (x1 + sin(x0)),PySRFunction(X=>x3*exp(x4)/0.20081292 - (x1 + sin(x0)))
16,0.021271769,1.6882041641652699,((x3 * exp(x4)) / 0.20232849) - exp(sin(x4 ^ x1)),x3*exp(x4)/0.20232849 - exp(sin(x4**x1)),PySRFunction(X=>x3*exp(x4)/0.20232849 - exp(sin(x4**x1)))
19,0.008676883,0.29890614391290266,((exp(x4) * x3) / 0.20232849) - ((sin(x2) * x2) - sin(exp(x3))),x3*exp(x4)/0.20232849 - (x2*sin(x2) - sin(exp(x3))),PySRFunction(X=>x3*exp(x4)/0.20232849 - (x2*sin(x2) - sin(exp(x3))))
20,0.0075748423,0.13582983010055186,((exp(x4) * x3) / sin(0.20321755)) - (exp(sin(x3)) + cos(x3 ^ x3)),x3*exp(x4)/sin(0.20321755) - (exp(sin(x3)) + cos(x3**x3)),PySRFunction(X=>x3*exp(x4)/sin(0.20321755) - (exp(sin(x3)) + cos(x3**x3)))
21,0.005234567,0.3695484043071842,((exp(x4) * x3) / 0.20232849) - (sin(x1 / -0.1448051) + x1),x3*exp(x4)/0.20232849 - (x1 + sin(x1/(-0.1448051))),PySRFunction(X=>x3*exp(x4)/0.20232849 - (x1 + sin(x1/(-0.1448051))))
