Model,MSE_Train,NMSE_Train
Model_1,12333.174045110569,3.2387109630067528
Model_2,10321.149635234258,2.7103501784861628
Model_3,385.5485210055344,0.10124564991821365
Model_4,308.29856397719885,0.08095968932085569
Model_5,71.42711202512876,0.018756872312477132
Model_6,10.655372499749797,0.0027981176300306524
Model_7,2.4750568382182605,0.0006499538307561804
Model_8,1.755842625131437,0.00046108704365379445
Model_9,0.371579347669498,9.757732296019925e-05
Model_10,0.2696091584726998,7.079979039286553e-05
Model_11,0.1162865926107407,3.05370426916512e-05
Model_12,0.1150748788624141,3.02188447495499e-05
Model_13,0.02127002060526429,5.585540969881886e-06
Model_14,0.008677629632153473,2.278759232600755e-06
Model_15,0.007574606940882536,1.9891037335704267e-06
Model_16,0.005234529168793632,1.3745956185440805e-06
