Model,MSE_Train,NMSE_Train
Model_1,68.72433837385735,39.04473745159342
Model_2,9.281737440077396,5.273284690948795
Model_3,6.236617578501307,3.5432439467646537
Model_4,3.150626225717824,1.7899826568290695
Model_5,1.9529968575065482,1.1095668776076162
Model_6,0.4253524347107228,0.2416578250245299
Model_7,0.0005795351947720359,0.00032925452698777505
Model_8,0.0005795351947720104,0.0003292545269877606
Model_9,0.00019294429062109133,0.00010961850413317575
Model_10,0.0001908230942715223,0.00010841337715033517
Model_11,0.00015308554067007473,8.697333265811414e-05
Model_12,4.438815998404447e-05,2.5218490181865755e-05
Model_13,4.205443853214584e-05,2.3892620140326075e-05
Model_14,2.061191137583425e-05,1.1710358907596263e-05
Model_15,2.0601436599649566e-05,1.1704407815222403e-05
