Complexity,Loss,Equation
1,7.42427657772473e-12,"x5"
2,3.617470169753872e-22,"square(x5)"
3,1.770658878880427e-26,"x5 - x5"
8,1.7706375171199438e-26,"sin(cube(x4)) / square(-0.6759773082507067 / -0.08573555922299142)"
10,1.770605480039846e-26,"sin(cube(x4)) / square((-0.6759773082507067 / -0.08573555922299142) * 0.6324582002971934)"
