Complexity,Loss,Equation
1,0.09876118421934685,"x0"
2,0.09755905427720926,"cos(x1)"
3,0.02364716750669136,"x0 / 0.6798132426747587"
4,0.021501495265419012,"1.6167998582616907 * sin(x0)"
5,0.008302874164968508,"x0 / cos(cos(x1))"
6,0.0034856513655404523,"sin(x0) / cos(cos(x1))"
7,0.001468026499129238,"(2.2340435797038833 - x1) * sin(sin(x0))"
8,0.000926526544803081,"sin(-9.464092581397166 - x0) / cos(cos(x1))"
10,0.0007300150632769336,"sin(x0) / cos(cos(x1) + (0.02363392970273141 / x0))"
12,0.0006325078320719362,"(sin(x0) / cos(cos(x1))) - (-0.03841880476045281 / (x1 + x0))"
13,0.00030043392538249704,"(sin(0.21082405708647534 / x1) * 0.11633943436116741) + (sin(x0) / cos(cos(x1)))"
14,0.00030043392535882067,"(sin(0.2108240673770612 / x1) * sin(0.1166038178925602)) + (sin(x0) / cos(cos(x1)))"
15,7.018297718213545e-5,"((1.9153241448558687 + (-0.42854219827740625 * x1)) * sin(sin(x0))) + (-0.2644392726321205 * (-0.582342784263716 + x1))"
17,7.01828968169509e-5,"((x1 + -0.5823150185499347) * -0.26449615519023967) + (sin(sin(x0)) * ((1.9152720783289543 - x1) + (x1 * 0.5715885782559429)))"
19,6.290066421391329e-5,"((0.00629244233312811 / x0) + ((-0.4306846532304683 + x1) * -0.2447305718961494)) + (((-0.4585028630096981 * x1) + 1.9799437729074285) * sin(sin(x0)))"
20,5.368919316914579e-5,"(((x1 - x0) * 0.4259438660190447) * (x0 - 0.4210735222676256)) + (((0.006891116227424244 / x0) + sin(x0)) * (2.140961793661572 - x1))"
21,4.7718259998018415e-5,"((2.1238296972724084 - x1) * ((0.007422696121389358 / x0) + sin(x0))) + ((0.44226913587686306 * (0.39135758857596675 - x0)) * (sin(x0) - x1))"
22,2.4489103763547226e-5,"((x0 - (x1 - -0.19070244788310667)) * (0.42261504801404615 * (0.38385231850300494 - x0))) + ((2.0965243643237894 - x1) * (sin(x0) + (0.00940099970873099 / x0)))"
23,2.4384547049970856e-5,"((x0 - (x1 - -0.19070244788310667)) * ((0.3819075555324642 - x0) * sin(0.4335071955244923))) + ((2.0965243643237894 - x1) * (sin(x0) + (0.00940099970873099 / x0)))"
24,1.5536929404993746e-5,"(((x0 * x0) - (x1 * 1.3019053407716654)) * ((0.357903231991503 - x0) * 0.3038345984986738)) + ((2.075430653298545 - x1) * ((0.00927305051829845 / x0) + sin(x0)))"
25,1.5315017283156045e-5,"((sin(x0) + (0.009345641781559968 / x0)) * (2.0734205053028916 - x1)) + (((x0 * x0) - (x1 * 1.32398813772674)) * ((0.3567209192956608 - x0) * sin(0.3050108341429561)))"
28,1.045773811766963e-5,"(((-1.6626451171402626e-5 / x1) + (2.0795130613387482 - x1)) * (sin(x0) + (0.009267352276673293 / x0))) + ((0.30716553593703255 * (0.3655575439511551 - x0)) * ((x0 * x0) - (x1 * 1.2807570223450855)))"
