complexity,loss,score,equation,sympy_format,lambda_format
1,109363.04,0.0,x0,x0,PySRFunction(X=>x0)
2,104553.66,0.04497255769185204,exp(x0),exp(x0),PySRFunction(X=>exp(x0))
4,44396.78,0.42826674407486787,exp(x0 + x0),exp(x0 + x0),PySRFunction(X=>exp(x0 + x0))
5,18707.666,0.8642335579062848,exp(x0 / sin(x0)),exp(x0/sin(x0)),PySRFunction(X=>exp(x0/sin(x0)))
6,341.80832,4.002438553256083,exp(x0 + x0) * x0,x0*exp(x0 + x0),PySRFunction(X=>x0*exp(x0 + x0))
7,341.80652,5.266123245678433e-06,exp((x0 + x0) + log(x0)),x0*exp(2*x0),PySRFunction(X=>x0*exp(2*x0))
8,202.54103,0.5233023626758594,(exp(x0 + x0) + x0) * x0,x0*(x0 + exp(x0 + x0)),PySRFunction(X=>x0*(x0 + exp(x0 + x0)))
9,118.78569,0.5336215381785762,(exp(x0 + x0) * x0) + exp(x0),x0*exp(x0 + x0) + exp(x0),PySRFunction(X=>x0*exp(x0 + x0) + exp(x0))
10,58.078278,0.7155292238111819,(exp(x0) * (exp(x0) + sin(x0))) * x0,x0*(exp(x0) + sin(x0))*exp(x0),PySRFunction(X=>x0*(exp(x0) + sin(x0))*exp(x0))
11,58.07827,1.3774514023290894e-07,exp(x0 + log(x0)) * (exp(x0) + sin(x0)),x0*(exp(x0) + sin(x0))*exp(x0),PySRFunction(X=>x0*(exp(x0) + sin(x0))*exp(x0))
12,52.17825,0.10712584217928603,((x0 * exp(x0)) * (exp(x0) + sin(x0))) + x0,x0*(exp(x0) + sin(x0))*exp(x0) + x0,PySRFunction(X=>x0*(exp(x0) + sin(x0))*exp(x0) + x0)
14,50.983524,0.01158160984309876,((x0 * exp(x0)) * (exp(x0) + sin(x0))) - cos(exp(x0)),x0*(exp(x0) + sin(x0))*exp(x0) - cos(exp(x0)),PySRFunction(X=>x0*(exp(x0) + sin(x0))*exp(x0) - cos(exp(x0)))
15,21.806528,0.8492931471957907,(x0 * exp(x0 + x0)) + (((x0 * x0) * sin(x0)) ^ x0),x0*exp(x0 + x0) + (x0*x0*sin(x0))**x0,PySRFunction(X=>x0*exp(x0 + x0) + (x0*x0*sin(x0))**x0)
16,1.4034287,2.7432910605484153,(2.9131901 * exp(x0 + x0)) - 30.640211,2.9131901*exp(x0 + x0) - 1*30.640211,PySRFunction(X=>2.9131901*exp(x0 + x0) - 1*30.640211)
19,0.9086839,0.14489210133940586,exp(x0 + (x0 - -1.0397453)) - (sin(x0) * 28.695772),exp(x0 + x0 - 1*(-1.0397453)) - 28.695772*sin(x0),PySRFunction(X=>exp(x0 + x0 - 1*(-1.0397453)) - 28.695772*sin(x0))
20,0.6887878,0.27706404793193806,exp(x0 + (x0 - -1.0681996)) - (cos(exp(x0)) - -30.573122),-(cos(exp(x0)) - 1*(-30.573122)) + exp(x0 + x0 - 1*(-1.0681996)),PySRFunction(X=>-(cos(exp(x0)) - 1*(-30.573122)) + exp(x0 + x0 - 1*(-1.0681996)))
22,0.6473446,0.03102723811237217,exp(x0 + (x0 - -1.065134)) - (cos(exp(x0)) - (-31.650957 + x0)),-(-(x0 - 31.650957) + cos(exp(x0))) + exp(x0 + x0 - 1*(-1.065134)),PySRFunction(X=>-(-(x0 - 31.650957) + cos(exp(x0))) + exp(x0 + x0 - 1*(-1.065134)))
23,4.8148013e-05,9.506354173232939,(((x0 * x0) * x0) + (x0 / x0)) * (x0 * ((x0 + 1.0000656) + (x0 * x0))),x0*(x0*x0*x0 + x0/x0)*(x0 + x0*x0 + 1.0000656),PySRFunction(X=>x0*(x0*x0*x0 + x0/x0)*(x0 + x0*x0 + 1.0000656))
