complexity,loss,score,equation,sympy_format,lambda_format
1,3522.6204,0.0,x0,x0,PySRFunction(X=>x0)
2,1.6635187,7.658025365686606,sin(x0),sin(x0),PySRFunction(X=>sin(x0))
3,0.8615039,0.6580107538083797,cos(log(x0)),cos(log(x0)),PySRFunction(X=>cos(log(x0)))
4,0.8538968,0.00886923955042912,sin(cos(log(x0))),sin(cos(log(x0))),PySRFunction(X=>sin(cos(log(x0))))
5,0.4958187,0.5436000076839927,cos(exp(x0 / x0)),cos(exp(x0/x0)),PySRFunction(X=>cos(exp(x0/x0)))
6,0.4861939,0.019602820185061987,(sin(x0) - x0) / x0,(-x0 + sin(x0))/x0,PySRFunction(X=>(-x0 + sin(x0))/x0)
9,0.48301667,0.0021854496705039014,(sin(x0) - x0) / (x0 - cos(x0)),(-x0 + sin(x0))/(x0 - cos(x0)),PySRFunction(X=>(-x0 + sin(x0))/(x0 - cos(x0)))
10,0.44127712,0.09037809839936971,sin((x0 * x0) + x0) - (x0 / x0),sin(x0*x0 + x0) - x0/x0,PySRFunction(X=>sin(x0*x0 + x0) - x0/x0)
12,0.44083157,0.0005050965294197289,sin(x0 + (x0 * x0)) - 1.0173271,sin(x0 + x0*x0) - 1*1.0173271,PySRFunction(X=>sin(x0 + x0*x0) - 1*1.0173271)
13,0.44009146,0.0016803061083266206,sin((x0 * x0) + x0) - (x0 / (cos(x0) + x0)),-x0/(x0 + cos(x0)) + sin(x0*x0 + x0),PySRFunction(X=>-x0/(x0 + cos(x0)) + sin(x0*x0 + x0))
14,0.43795076,0.004876084982508224,sin(x0 + (x0 * x0)) - exp(log(x0) / (x0 * x0)),-exp(log(x0)/x0**2) + sin(x0**2 + x0),PySRFunction(X=>-exp(log(x0)/x0**2) + sin(x0**2 + x0))
15,0.20278323,0.7699689079753713,(sin(x0 * x0) / ((x0 / x0) / cos(x0))) - (x0 / x0),sin(x0*x0)/((x0/(x0*cos(x0)))) - x0/x0,PySRFunction(X=>sin(x0*x0)/((x0/(x0*cos(x0)))) - x0/x0)
17,0.20066233,0.005257015439317778,(sin(x0 * x0) / (0.9159175 / cos(x0))) - (x0 / x0),sin(x0*x0)/((0.9159175/cos(x0))) - x0/x0,PySRFunction(X=>sin(x0*x0)/((0.9159175/cos(x0))) - x0/x0)
19,0.19991924,0.0018550300563200035,(sin(x0 * x0) / (0.92200154 / cos(x0))) - cos(sin(x0) / x0),sin(x0*x0)/((0.92200154/cos(x0))) - cos(sin(x0)/x0),PySRFunction(X=>sin(x0*x0)/((0.92200154/cos(x0))) - cos(sin(x0)/x0))
20,0.19973257,0.0009341632336155982,(sin(x0 * x0) / (0.93531626 / cos(x0))) - (x0 / (sin(x0) + x0)),-x0/(x0 + sin(x0)) + sin(x0*x0)/((0.93531626/cos(x0))),PySRFunction(X=>-x0/(x0 + sin(x0)) + sin(x0*x0)/((0.93531626/cos(x0))))
21,0.19840758,0.006655921999130677,(sin(x0 * x0) / ((x0 / x0) / cos(x0))) - exp(0.0074345223 / sin(x0)),-exp(0.0074345223/sin(x0)) + sin(x0*x0)/((x0/(x0*cos(x0)))),PySRFunction(X=>-exp(0.0074345223/sin(x0)) + sin(x0*x0)/((x0/(x0*cos(x0)))))
23,0.19664918,0.00445103537094702,(sin(x0 * x0) / (0.9226749 / cos(x0))) - exp(0.006930595 / sin(x0)),-exp(0.006930595/sin(x0)) + sin(x0*x0)/((0.9226749/cos(x0))),PySRFunction(X=>-exp(0.006930595/sin(x0)) + sin(x0*x0)/((0.9226749/cos(x0))))
24,0.19664915,1.5255594907489503e-07,(sin(x0 * x0) / (log(2.5152807) / cos(x0))) - exp(0.006921923 / sin(x0)),-exp(0.006921923/sin(x0)) + 1.08414668731777*sin(x0**2)*cos(x0),PySRFunction(X=>-exp(0.006921923/sin(x0)) + 1.08414668731777*sin(x0**2)*cos(x0))
27,0.19663003,3.241124200040869e-05,(sin(x0 * x0) / (0.91802645 / cos(x0))) - (exp(x0 - x0) + (0.0062920144 / sin(x0))),-(exp(-x0 + x0) + 0.0062920144/sin(x0)) + sin(x0*x0)/((0.91802645/cos(x0))),PySRFunction(X=>-(exp(-x0 + x0) + 0.0062920144/sin(x0)) + sin(x0*x0)/((0.91802645/cos(x0))))
29,0.19109027,0.014289004271605761,(sin(x0 * x0) / (0.9019448 / cos(x0))) - ((x0 + -14.688964) / (-14.318267 + x0)),-(x0 - 14.688964)/(x0 - 14.318267) + sin(x0*x0)/((0.9019448/cos(x0))),PySRFunction(X=>-(x0 - 14.688964)/(x0 - 14.318267) + sin(x0*x0)/((0.9019448/cos(x0))))
31,0.18899138,0.005522264322562341,(sin(x0 * x0) / (0.9122997 / cos(x0))) - ((x0 / x0) - (0.8245919 / (x0 - 14.234566))),-(-0.8245919/(x0 - 1*14.234566) + x0/x0) + sin(x0*x0)/((0.9122997/cos(x0))),PySRFunction(X=>-(-0.8245919/(x0 - 1*14.234566) + x0/x0) + sin(x0*x0)/((0.9122997/cos(x0))))
32,0.18875249,0.0012648254588363658,(sin(x0 * x0) / (0.9122997 / cos(x0))) - ((x0 / x0) - (sin(0.8245919) / (x0 - 14.234566))),-(-sin(0.8245919)/(x0 - 1*14.234566) + x0/x0) + sin(x0*x0)/((0.9122997/cos(x0))),PySRFunction(X=>-(-sin(0.8245919)/(x0 - 1*14.234566) + x0/x0) + sin(x0*x0)/((0.9122997/cos(x0))))
37,0.18815425,0.0006348949900831838,(sin(x0 * x0) / (0.91266364 / cos(x0))) - ((x0 / (x0 * 0.9808334)) - (0.8409129 / (x0 - 14.220076))),-(x0/((x0*0.9808334)) - 0.8409129/(x0 - 1*14.220076)) + sin(x0*x0)/((0.91266364/cos(x0))),PySRFunction(X=>-(x0/((x0*0.9808334)) - 0.8409129/(x0 - 1*14.220076)) + sin(x0*x0)/((0.91266364/cos(x0))))
38,0.18804649,0.0005728856511404561,(sin(x0 * x0) / (0.90061605 / cos(x0))) - ((x0 / (x0 / 1.0462477)) - (sin(0.8778559) / (x0 - 14.276536))),-(x0/((x0/1.0462477)) - sin(0.8778559)/(x0 - 1*14.276536)) + sin(x0*x0)/((0.90061605/cos(x0))),PySRFunction(X=>-(x0/((x0/1.0462477)) - sin(0.8778559)/(x0 - 1*14.276536)) + sin(x0*x0)/((0.90061605/cos(x0))))
39,0.18386935,0.022463768440367116,(sin(x0 * x0) / (sin(1.0542505) / cos(x0))) - ((x0 / (x0 / 1.0161052)) - (cos(1.7967985) / (x0 - 24.932043))),-(x0/((x0/1.0161052)) - cos(1.7967985)/(x0 - 1*24.932043)) + sin(x0*x0)/((sin(1.0542505)/cos(x0))),PySRFunction(X=>-(x0/((x0/1.0161052)) - cos(1.7967985)/(x0 - 1*24.932043)) + sin(x0*x0)/((sin(1.0542505)/cos(x0))))
44,0.18384264,2.9055348504642522e-05,(sin(x0 * x0) / (cos(-0.5065876) / cos(x0))) - (((x0 + -0.31820422) / (x0 + -0.27489308)) - (-0.225899 / (x0 - 24.93109))),-((x0 - 0.31820422)/(x0 - 0.27489308) - (-1)*0.225899/(x0 - 1*24.93109)) + sin(x0*x0)/((cos(-0.5065876)/cos(x0))),PySRFunction(X=>-((x0 - 0.31820422)/(x0 - 0.27489308) - (-1)*0.225899/(x0 - 1*24.93109)) + sin(x0*x0)/((cos(-0.5065876)/cos(x0))))
45,0.18371885,0.0006735743980161099,(sin(x0 * x0) / (sin(1.0583276) / cos(x0))) - (((x0 + -0.09739663) / (x0 / 1.0161052)) - (cos(1.7967985) / (x0 - 24.932043))),-(-cos(1.7967985)/(x0 - 1*24.932043) + (x0 - 0.09739663)/((x0/1.0161052))) + sin(x0*x0)/((sin(1.0583276)/cos(x0))),PySRFunction(X=>-(-cos(1.7967985)/(x0 - 1*24.932043) + (x0 - 0.09739663)/((x0/1.0161052))) + sin(x0*x0)/((sin(1.0583276)/cos(x0))))
