Complexity,Loss,Equation
1,0.1615858888329177,"-0.9271344711377707"
2,0.16158588883291766,"cos(-9.808882197974224)"
3,0.12171585666228782,"x0 * -0.45112127998532486"
4,0.09134319474497078,"sin(x0) + -1.702278443458071"
5,0.08831919465963609,"sin(sin(x0)) + -1.6049980437452231"
6,0.08805419734068361,"-1.7439624641040599 + sin(x0 - 0.12636217528435045)"
7,0.027939302660478282,"-1.6896821564581983 + sin(sin(x0) ^ -1.3031160108112982)"
8,0.017109322597835444,"-0.4305294001443841 * (x0 + sin(x0 / 0.20001855221371334))"
10,0.003854611369266658,"(-0.609336696904418 - sin(x0)) + sin(-5.650983092720194 * sin(x0))"
12,0.0015814772844361948,"(sin(x0 * 0.8876157253291013) * -1.5648981355286398) + sin(sin(x0) * -5.746282722002035)"
14,0.001581477284436194,"(sin(0.8876157256669287 * x0) * (-1.5557139556934345 - 0.009184180642999662)) + sin(-5.746282721244264 * sin(x0))"
16,0.00141113088933571,"((-0.26297501346799745 - sin(x0)) / ((0.9388705751663223 ^ x0) ^ x0)) + sin(sin(x0) * -5.817803629480636)"
18,0.0012355924248896447,"sin(sin(x0) * -5.822642565306853) + ((-0.8558802488044005 * (x0 ^ -0.5097316529905275)) - (sin(x0) * (x0 * 0.49870628505265496)))"
20,0.0012355924248896265,"sin(sin(x0) * (0.00021718372033887785 + -5.82285973994203)) + ((-0.8558802488044005 * (x0 ^ -0.5097316529905275)) - ((x0 * 0.49870628505265496) * sin(x0)))"
21,0.001235592424889602,"((sin(-1.0272505216619574) * (x0 ^ -0.5097316805802246)) - (sin(x0) * (0.49870628803843703 * x0))) + sin(sin(x0) * (-5.822465525341991 * 1.0000304031540304))"
22,0.0012355924248896,"(((-0.8695634359475114 * 0.984264326933711) * (x0 ^ -0.5097316833877482)) - ((x0 * 0.49870628807280426) * sin(x0))) + sin((-0.0009267534249694167 + -5.821715790636287) * sin(x0))"
